han,hex,dec
鰂,9C02,39938
鰊,9C0A,39946
鰌,9C0C,39948
鰐,9C10,39952
鰕,9C15,39957
鰛,9C1B,39963
鰟,9C1F,39967
鰠,9C20,39968
鰦,9C26,39974
鰯,9C2F,39983
鰵,9C35,39989
鰺,9C3A,39994
鱅,9C45,40005
鱇,9C47,40007
鱏,9C4F,40015
鱓,9C53,40019
鱝,9C5D,40029
鱲,9C72,40050
鱻,9C7B,40059
鱼,9C7C,40060
鴂,9D02,40194
鴌,9D0C,40204
鴖,9D16,40214
鴡,9D21,40225
鴴,9D34,40244
鴹,9D39,40249
鵄,9D44,40260
鵉,9D49,40265
鵎,9D4E,40270
鵐,9D50,40272
鵞,9D5E,40286
鵭,9D6D,40301
鵮,9D6E,40302
鵼,9D7C,40316
鵾,9D7E,40318
鶃,9D83,40323
鶓,9D93,40339
鶥,9DA5,40357
鶫,9DAB,40363
鶽,9DBD,40381
鷀,9DC0,40384
鷄,9DC4,40388
鷉,9DC9,40393
鷔,9DD4,40404
鷼,9DFC,40444
鸊,9E0A,40458
鸌,9E0C,40460
鸎,9E0E,40462
鸘,9E18,40472
鸜,9E1C,40476
鸟,9E1F,40479
鹻,9E7B,40571
麁,9E81,40577
麄,9E84,40580
麅,9E85,40581
麐,9E90,40592
麕,9E95,40597
麖,9E96,40598
麘,9E98,40600
麞,9E9E,40606
麢,9EA2,40610
麦,9EA6,40614
麨,9EA8,40616
麪,9EAA,40618
麫,9EAB,40619
麬,9EAC,40620
麯,9EAF,40623
麱,9EB1,40625
麽,9EBD,40637
麿,9EBF,40639
黁,9EC1,40641
黄,9EC4,40644
黆,9EC6,40646
黇,9EC7,40647
黢,9EE2,40674
黱,9EF1,40689
黸,9EF8,40696
黾,9EFE,40702
鼂,9F02,40706
鼈,9F08,40712
鼗,9F17,40727
鼦,9F26,40742
鼧,9F27,40743
鼹,9F39,40761
齄,9F44,40772
齅,9F45,40773
齐,9F50,40784
齓,9F53,40787
齚,9F5A,40794
齢,9F62,40802
齩,9F69,40809
齿,9F7F,40831
龎,9F8E,40846
龖,9F96,40854
龗,9F97,40855
龙,9F99,40857
龟,9F9F,40863
龥,9FA5,40869
龦,9FA6,40870
龧,9FA7,40871
龨,9FA8,40872
龩,9FA9,40873
龪,9FAA,40874
龫,9FAB,40875
龬,9FAC,40876
龭,9FAD,40877
龮,9FAE,40878
龯,9FAF,40879
龰,9FB0,40880
龱,9FB1,40881
龲,9FB2,40882
龳,9FB3,40883
鿇,9FC7,40903
鿈,9FC8,40904
鿉,9FC9,40905
鿊,9FCA,40906
鿋,9FCB,40907
鿐,9FD0,40912
龜,F907,63751
𠀡,20021,131105
𠀾,2003E,131134
𠁆,20046,131142
𠁎,2004E,131150
𠁨,20068,131176
𠂆,20086,131206
𠂇,20087,131207
𠂊,2008A,131210
𠂔,20094,131220
𠃊,200CA,131274
𠃋,200CB,131275
𠃌,200CC,131276
𠃍,200CD,131277
𠃑,200D1,131281
𠃮,200EE,131310
𠄌,2010C,131340
𠄎,2010E,131342
𠄘,20118,131352
𠆤,201A4,131492
𠆩,201A9,131497
𠆫,201AB,131499
𠇁,201C1,131521
𠇔,201D4,131540
𠇲,201F2,131570
𠈄,20204,131588
𠈌,2020C,131596
𠈔,20214,131604
𠈹,20239,131641
𠉛,2025B,131675
𠉴,20274,131700
𠉵,20275,131701
𠊙,20299,131737
𠊞,2029E,131742
𠊠,202A0,131744
𠊷,202B7,131767
𠊿,202BF,131775
𠋀,202C0,131776
𠋥,202E5,131813
𠌊,2030A,131850
𠌥,20325,131877
𠍁,20341,131905
𠍅,20345,131909
𠍆,20346,131910
𠍇,20347,131911
𠍾,2037E,131966
𠍿,2037F,131967
𠎀,20380,131968
𠎠,203A0,132000
𠎧,203A7,132007
𠎵,203B5,132021
𠏉,203C9,132041
𠏋,203CB,132043
𠏵,203F5,132085
𠏼,203FC,132092
𠐓,20413,132115
𠐔,20414,132116
𠐟,2041F,132127
𠑥,20465,132197
𠒇,20487,132231
𠒎,2048E,132238
𠒑,20491,132241
𠒒,20492,132242
𠒣,204A3,132259
𠓗,204D7,132311
𠓼,204FC,132348
𠓾,204FE,132350
𠕇,20547,132423
𠖎,2058E,132494
𠖥,205A5,132517
𠖳,205B3,132531
𠗃,205C3,132547
𠗊,205CA,132554
𠗐,205D0,132560
𠗕,205D5,132565
𠗟,205DF,132575
𠗠,205E0,132576
𠗫,205EB,132587
𠘑,20611,132625
𠘕,20615,132629
𠘙,20619,132633
𠘚,2061A,132634
𠘰,20630,132656
𠙖,20656,132694
𠙶,20676,132726
𠜎,2070E,132878
𠜱,20731,132913
𠝹,20779,132985
𠠬,2082C,133164
𠡳,20873,133235
𠣕,208D5,133333
𠤖,20916,133398
𠤣,20923,133411
𠥔,20954,133460
𠥹,20979,133497
𠧧,209E7,133607
𠨑,20A11,133649
𠩐,20A50,133712
𠩯,20A6F,133743
𠪊,20A8A,133770
𠪴,20AB4,133812
𠫂,20AC2,133826
𠫍,20ACD,133837
𠬍,20B0D,133901
𠮏,20B8F,134031
𠮟,20B9F,134047
𠮨,20BA8,134056
𠮩,20BA9,134057
𠮿,20BBF,134079
𠯆,20BC6,134086
𠯋,20BCB,134091
𠯢,20BE2,134114
𠯫,20BEB,134123
𠯻,20BFB,134139
𠯿,20BFF,134143
𠰋,20C0B,134155
𠰍,20C0D,134157
𠰠,20C20,134176
𠰴,20C34,134196
𠰺,20C3A,134202
𠰻,20C3B,134203
𠱁,20C41,134209
𠱂,20C42,134210
𠱃,20C43,134211
𠱓,20C53,134227
𠱥,20C65,134245
𠱷,20C77,134263
𠱸,20C78,134264
𠱼,20C7C,134268
𠲍,20C8D,134285
𠲖,20C96,134294
𠲜,20C9C,134300
𠲵,20CB5,134325
𠲸,20CB8,134328
𠳏,20CCF,134351
𠳓,20CD3,134355
𠳔,20CD4,134356
𠳕,20CD5,134357
𠳖,20CD6,134358
𠳝,20CDD,134365
𠳭,20CED,134381
𠳿,20CFF,134399
𠴕,20D15,134421
𠴨,20D28,134440
𠴱,20D31,134449
𠴲,20D32,134450
𠵆,20D46,134470
𠵇,20D47,134471
𠵈,20D48,134472
𠵉,20D49,134473
𠵌,20D4C,134476
𠵍,20D4D,134477
𠵎,20D4E,134478
𠵯,20D6F,134511
𠵱,20D71,134513
𠵴,20D74,134516
𠵼,20D7C,134524
𠵾,20D7E,134526
𠵿,20D7F,134527
𠶖,20D96,134550
𠶜,20D9C,134556
𠶧,20DA7,134567
𠶲,20DB2,134578
𠷈,20DC8,134600
𠸄,20E04,134660
𠸉,20E09,134665
𠸊,20E0A,134666
𠸍,20E0D,134669
𠸎,20E0E,134670
𠸏,20E0F,134671
𠸐,20E10,134672
𠸑,20E11,134673
𠸖,20E16,134678
𠸝,20E1D,134685
𠹌,20E4C,134732
𠹭,20E6D,134765
𠹳,20E73,134771
𠹵,20E75,134773
𠹶,20E76,134774
𠹷,20E77,134775
𠹸,20E78,134776
𠹹,20E79,134777
𠹺,20E7A,134778
𠹻,20E7B,134779
𠺌,20E8C,134796
𠺖,20E96,134806
𠺘,20E98,134808
𠺝,20E9D,134813
𠺢,20EA2,134818
𠺪,20EAA,134826
𠺫,20EAB,134827
𠺬,20EAC,134828
𠺶,20EB6,134838
𠻗,20ED7,134871
𠻘,20ED8,134872
𠻝,20EDD,134877
𠻸,20EF8,134904
𠻹,20EF9,134905
𠻺,20EFA,134906
𠻻,20EFB,134907
𠼝,20F1D,134941
𠼦,20F26,134950
𠼭,20F2D,134957
𠼮,20F2E,134958
𠼰,20F30,134960
𠼱,20F31,134961
𠼻,20F3B,134971
𠽌,20F4C,134988
𠽤,20F64,135012
𠾍,20F8D,135053
𠾐,20F90,135056
𠾭,20FAD,135085
𠾴,20FB4,135092
𠾵,20FB5,135093
𠾶,20FB6,135094
𠾼,20FBC,135100
𠿟,20FDF,135135
𠿪,20FEA,135146
𠿫,20FEB,135147
𠿬,20FEC,135148
𠿭,20FED,135149
𡀔,21014,135188
𡀝,2101D,135197
𡀞,2101E,135198
𡁏,2104F,135247
𡁜,2105C,135260
𡁯,2106F,135279
𡁵,21075,135285
𡁶,21076,135286
𡁷,21077,135287
𡁸,21078,135288
𡁻,2107B,135291
𡂈,21088,135304
𡂖,21096,135318
𡂝,2109D,135325
𡂴,210B4,135348
𡂿,210BF,135359
𡃀,210C0,135360
𡃁,210C1,135361
𡃇,210C7,135367
𡃈,210C8,135368
𡃉,210C9,135369
𡃏,210CF,135375
𡃓,210D3,135379
𡃤,210E4,135396
𡃴,210F4,135412
𡃵,210F5,135413
𡃶,210F6,135414
𡄯,2112F,135471
𡄻,2113B,135483
𡄽,2113D,135485
𡅅,21145,135493
𡅈,21148,135496
𡅏,2114F,135503
𡆀,21180,135552
𡆇,21187,135559
𡇙,211D9,135641
𡈼,2123C,135740
𡉏,2124F,135759
𡉼,2127C,135804
𡊨,212A8,135848
𡊩,212A9,135849
𡊰,212B0,135856
𡋣,212E3,135907
𡋾,212FE,135934
𡌂,21302,135938
𡌃,21303,135939
𡌄,21304,135940
𡌅,21305,135941
𡌶,21336,135990
𡌺,2133A,135994
𡍵,21375,136053
𡍶,21376,136054
𡎎,2138E,136078
𡎘,21398,136088
𡎜,2139C,136092
𡏅,213C5,136133
𡏆,213C6,136134
𡏭,213ED,136173
𡏾,213FE,136190
𡐓,21413,136211
𡐖,21416,136214
𡐤,21424,136228
𡐿,2143F,136255
𡑒,21452,136274
𡑔,21454,136276
𡑕,21455,136277
𡒊,2148A,136330
𡒗,21497,136343
𡒶,214B6,136374
𡓨,214E8,136424
𡓽,214FD,136445
𡕷,21577,136567
𡖂,21582,136578
𡖖,21596,136598
𡘊,2160A,136714
𡘓,21613,136723
𡘙,21619,136729
𡘾,2163E,136766
𡙡,21661,136801
𡚒,21692,136850
𡚸,216B8,136888
𡚺,216BA,136890
𡛀,216C0,136896
𡛁,216C1,136897
𡛂,216C2,136898
𡛓,216D3,136915
𡛕,216D5,136917
𡛟,216DF,136927
𡛦,216E6,136934
𡛧,216E7,136935
𡛨,216E8,136936
𡛺,216FA,136954
𡛻,216FB,136955
𡛼,216FC,136956
𡛾,216FE,136958
𡜍,2170D,136973
𡜐,21710,136976
𡜦,21726,136998
𡜺,2173A,137018
𡜻,2173B,137019
𡜼,2173C,137020
𡝗,21757,137047
𡝬,2176C,137068
𡝭,2176D,137069
𡝮,2176E,137070
𡝯,2176F,137071
𡝰,21770,137072
𡝱,21771,137073
𡝳,21773,137075
𡝴,21774,137076
𡞫,217AB,137131
𡞰,217B0,137136
𡞱,217B1,137137
𡞲,217B2,137138
𡞳,217B3,137139
𡞴,217B4,137140
𡞵,217B5,137141
𡟃,217C3,137155
𡟇,217C7,137159
𡟙,217D9,137177
𡟚,217DA,137178
𡟛,217DB,137179
𡟜,217DC,137180
𡟟,217DF,137183
𡟯,217EF,137199
𡟵,217F5,137205
𡟶,217F6,137206
𡟸,217F8,137208
𡟹,217F9,137209
𡟺,217FA,137210
𡟻,217FB,137211
𡟼,217FC,137212
𡠠,21820,137248
𡠨,21828,137256
𡠩,21829,137257
𡠪,2182A,137258
𡠭,2182D,137261
𡠹,21839,137273
𡠺,2183A,137274
𡠻,2183B,137275
𡡀,21840,137280
𡡅,21845,137285
𡡒,21852,137298
𡡞,2185E,137310
𡡡,21861,137313
𡡢,21862,137314
𡡣,21863,137315
𡡤,21864,137316
𡡷,21877,137335
𡡻,2187B,137339
𡢃,21883,137347
𡢄,21884,137348
𡢅,21885,137349
𡢞,2189E,137374
𡢟,2189F,137375
𡢠,218A0,137376
𡢡,218A1,137377
𡢢,218A2,137378
𡢾,218BE,137406
𡢿,218BF,137407
𡣑,218D1,137425
𡣖,218D6,137430
𡣗,218D7,137431
𡣘,218D8,137432
𡣙,218D9,137433
𡣺,218FA,137466
𡤃,21903,137475
𡤄,21904,137476
𡤅,21905,137477
𡤐,21910,137488
𡤑,21911,137489
𡤒,21912,137490
𡤕,21915,137493
𡤜,2191C,137500
𡤢,21922,137506
𡤧,21927,137511
𡤻,2193B,137531
𡥄,21944,137540
𡥘,21958,137560
𡥪,2196A,137578
𡥼,2197C,137596
𡦀,21980,137600
𡦃,21983,137603
𡦈,21988,137608
𡦖,21996,137622
𡧛,219DB,137691
𡧳,219F3,137715
𡨭,21A2D,137773
𡨴,21A34,137780
𡩅,21A45,137797
𡩋,21A4B,137803
𡩣,21A63,137827
𡭄,21B44,138052
𡯁,21BC1,138177
𡯂,21BC2,138178
𡰪,21C2A,138282
𡱰,21C70,138352
𡲢,21CA2,138402
𡲥,21CA5,138405
𡲬,21CAC,138412
𡵆,21D46,138566
𡵓,21D53,138579
𡵞,21D5E,138590
𡶐,21D90,138640
𡶶,21DB6,138678
𡶺,21DBA,138682
𡷊,21DCA,138698
𡷑,21DD1,138705
𡷫,21DEB,138731
𡷹,21DF9,138745
𡸜,21E1C,138780
𡸣,21E23,138787
𡸷,21E37,138807
𡸽,21E3D,138813
𡺉,21E89,138889
𡺤,21EA4,138916
𡺨,21EA8,138920
𡻈,21EC8,138952
𡻕,21ED5,138965
𡼏,21F0F,139023
𡼕,21F15,139029
𡽪,21F6A,139114
𡾞,21F9E,139166
𡾡,21FA1,139169
𡿨,21FE8,139240
𢁅,22045,139333
𢁉,22049,139337
𢁾,2207E,139390
𢂚,2209A,139418
𢃇,220C7,139463
𢃼,220FC,139516
𢄪,2212A,139562
𢅛,2215B,139611
𢅳,22173,139635
𢅺,2217A,139642
𢆡,221A1,139681
𢇁,221C1,139713
𢇃,221C3,139715
𢈈,22208,139784
𢉼,2227C,139900
𢌡,22321,140065
𢌥,22325,140069
𢎽,223BD,140221
𢏐,223D0,140240
𢏗,223D7,140247
𢏺,223FA,140282
𢑥,22465,140389
𢑱,22471,140401
𢒋,2248B,140427
𢒑,22491,140433
𢒰,224B0,140464
𢒼,224BC,140476
𢓁,224C1,140481
𢓉,224C9,140489
𢓌,224CC,140492
𢓭,224ED,140525
𢔓,22513,140563
𢔛,2251B,140571
𢔰,22530,140592
𢕔,22554,140628
𢖍,2258D,140685
𢖯,225AF,140719
𢖾,225BE,140734
𢘛,2261B,140827
𢘜,2261C,140828
𢘫,2262B,140843
𢙨,22668,140904
𢙺,2267A,140922
𢚖,22696,140950
𢚘,22698,140952
𢛴,226F4,141044
𢛵,226F5,141045
𢛶,226F6,141046
𢜒,22712,141074
𢜔,22714,141076
𢜛,2271B,141083
𢜟,2271F,141087
𢜪,2272A,141098
𢝵,22775,141173
𢞁,22781,141185
𢞖,22796,141206
𢞴,227B4,141236
𢞵,227B5,141237
𢟍,227CD,141261
𢠃,22803,141315
𢡟,2285F,141407
𢡠,22860,141408
𢡱,22871,141425
𢢭,228AD,141485
𢣁,228C1,141505
𢣷,228F7,141559
𢤦,22926,141606
𢤹,22939,141625
𢥏,2294F,141647
𢥧,22967,141671
𢥫,2296B,141675
𢦀,22980,141696
𢦓,22993,141715
𢩦,22A66,141926
𢫏,22ACF,142031
𢫕,22AD5,142037
𢫦,22AE6,142054
𢫨,22AE8,142056
𢬎,22B0E,142094
𢬢,22B22,142114
𢬿,22B3F,142143
𢭃,22B43,142147
𢭪,22B6A,142186
𢯊,22BCA,142282
𢯎,22BCE,142286
𢰦,22C26,142374
𢰧,22C27,142375
𢰸,22C38,142392
𢱌,22C4C,142412
𢱑,22C51,142417
𢱕,22C55,142421
𢱢,22C62,142434
𢲈,22C88,142472
𢲛,22C9B,142491
𢲡,22CA1,142497
𢲩,22CA9,142505
𢲲,22CB2,142514
𢲷,22CB7,142519
𢳂,22CC2,142530
𢳆,22CC6,142534
𢳉,22CC9,142537
𢴇,22D07,142599
𢴈,22D08,142600
𢴒,22D12,142610
𢵄,22D44,142660
𢵌,22D4C,142668
𢵧,22D67,142695
𢶍,22D8D,142733
𢶕,22D95,142741
𢶠,22DA0,142752
𢶣,22DA3,142755
𢶤,22DA4,142756
𢶷,22DB7,142775
𢷮,22DEE,142830
𢸍,22E0D,142861
𢸶,22E36,142902
𢹂,22E42,142914
𢹸,22E78,142968
𢺋,22E8B,142987
𢺳,22EB3,143027
𢻯,22EEF,143087
𢽴,22F74,143220
𢿌,22FCC,143308
𢿣,22FE3,143331
𣀳,23033,143411
𣁄,23044,143428
𣁋,2304B,143435
𣁦,23066,143462
𣁽,2307D,143485
𣁾,2307E,143486
𣂎,2308E,143502
𣂷,230B7,143543
𣂼,230BC,143548
𣃚,230DA,143578
𣄃,23103,143619
𣄽,2313D,143677
𣅽,2317D,143741
𣆂,23182,143746
𣆤,231A4,143780
𣆥,231A5,143781
𣆳,231B3,143795
𣇈,231C8,143816
𣇉,231C9,143817
𣇪,231EA,143850
𣇷,231F7,143863
𣇸,231F8,143864
𣇹,231F9,143865
𣈏,2320F,143887
𣈥,23225,143909
𣈯,2322F,143919
𣈱,23231,143921
𣈲,23232,143922
𣈳,23233,143923
𣈴,23234,143924
𣉖,23256,143958
𣉞,2325E,143966
𣉢,23262,143970
𣊁,23281,144001
𣊉,23289,144009
𣊊,2328A,144010
𣊫,232AB,144043
𣊬,232AC,144044
𣊭,232AD,144045
𣋒,232D2,144082
𣋠,232E0,144096
𣋡,232E1,144097
𣌀,23300,144128
𣌊,2330A,144138
𣌟,2331F,144159
𣎴,233B4,144308
𣏌,233CC,144332
𣏞,233DE,144350
𣏦,233E6,144358
𣏴,233F4,144372
𣏵,233F5,144373
𣏹,233F9,144377
𣏺,233FA,144378
𣏾,233FE,144382
𣐀,23400,144384
𣐿,2343F,144447
𣑐,23450,144464
𣑯,2346F,144495
𣑲,23472,144498
𣓥,234E5,144613
𣔙,23519,144665
𣔰,23530,144688
𣕑,23551,144721
𣕚,2355A,144730
𣕧,23567,144743
𣖕,23595,144789
𣖙,23599,144793
𣖜,2359C,144796
𣖻,235BB,144827
𣗍,235CD,144845
𣗎,235CE,144846
𣗏,235CF,144847
𣗳,235F3,144883
𣘀,23600,144896
𣘗,23617,144919
𣘚,2361A,144922
𣘼,2363C,144956
𣙀,23640,144960
𣙙,23659,144985
𣙟,2365F,144991
𣙷,23677,145015
𣚎,2368E,145038
𣚞,2369E,145054
𣚦,236A6,145062
𣚭,236AD,145069
𣚺,236BA,145082
𣛟,236DF,145119
𣛮,236EE,145134
𣜃,23703,145155
𣜖,23716,145174
𣜠,23720,145184
𣜭,2372D,145197
𣜯,2372F,145199
𣜿,2373F,145215
𣝦,23766,145254
𣞁,23781,145281
𣞢,237A2,145314
𣞼,237BC,145340
𣟂,237C2,145346
𣟕,237D5,145365
𣟖,237D6,145366
𣟗,237D7,145367
𣠺,2383A,145466
𣧂,239C2,145858
𣪧,23AA7,146087
𣫛,23ADB,146139
𣫮,23AEE,146158
𣫺,23AFA,146170
𣬚,23B1A,146202
𣭚,23B5A,146266
𣱣,23C63,146531
𣲙,23C99,146585
𣲚,23C9A,146586
𣲛,23C9B,146587
𣲵,23CB5,146613
𣲷,23CB7,146615
𣳇,23CC7,146631
𣳈,23CC8,146632
𣳉,23CC9,146633
𣳼,23CFC,146684
𣳽,23CFD,146685
𣳾,23CFE,146686
𣳿,23CFF,146687
𣵀,23D40,146752
𣵛,23D5B,146779
𣵾,23D7E,146814
𣶏,23D8F,146831
𣶶,23DB6,146870
𣶷,23DB7,146871
𣶸,23DB8,146872
𣶹,23DB9,146873
𣶺,23DBA,146874
𣶻,23DBB,146875
𣶼,23DBC,146876
𣶽,23DBD,146877
𣷣,23DE3,146915
𣷸,23DF8,146936
𣸆,23E06,146950
𣸑,23E11,146961
𣸬,23E2C,146988
𣸭,23E2D,146989
𣸮,23E2E,146990
𣸯,23E2F,146991
𣸰,23E30,146992
𣸱,23E31,146993
𣸹,23E39,147001
𣺈,23E88,147080
𣺉,23E89,147081
𣺊,23E8A,147082
𣺋,23E8B,147083
𣺹,23EB9,147129
𣺿,23EBF,147135
𣻗,23ED7,147159
𣻷,23EF7,147191
𣻸,23EF8,147192
𣻹,23EF9,147193
𣻺,23EFA,147194
𣻻,23EFB,147195
𣻼,23EFC,147196
𣼵,23F35,147253
𣽁,23F41,147265
𣽊,23F4A,147274
𣽡,23F61,147297
𣽿,23F7F,147327
𣾀,23F80,147328
𣾁,23F81,147329
𣾂,23F82,147330
𣾏,23F8F,147343
𣾴,23FB4,147380
𣾷,23FB7,147383
𣿀,23FC0,147392
𣿅,23FC5,147397
𣿫,23FEB,147435
𣿬,23FEC,147436
𣿭,23FED,147437
𣿮,23FEE,147438
𣿯,23FEF,147439
𣿰,23FF0,147440
𤀑,24011,147473
𤀹,24039,147513
𤀺,2403A,147514
𤀻,2403B,147515
𤀼,2403C,147516
𤀽,2403D,147517
𤁗,24057,147543
𤂅,24085,147589
𤂋,2408B,147595
𤂌,2408C,147596
𤂍,2408D,147597
𤂑,24091,147601
𤃉,240C9,147657
𤃡,240E1,147681
𤃬,240EC,147692
𤄄,24104,147716
𤄏,2410F,147727
𤄙,24119,147737
𤄿,2413F,147775
𤅀,24140,147776
𤅄,24144,147780
𤅎,2414E,147790
𤅕,24155,147797
𤅖,24156,147798
𤅗,24157,147799
𤅜,2415C,147804
𤅟,2415F,147807
𤅡,24161,147809
𤅷,24177,147831
𤅺,2417A,147834
𤆣,241A3,147875
𤆤,241A4,147876
𤆥,241A5,147877
𤆬,241AC,147884
𤆵,241B5,147893
𤇍,241CD,147917
𤇢,241E2,147938
𤇼,241FC,147964
𤈛,2421B,147995
𤉋,2424B,148043
𤉖,24256,148054
𤉙,24259,148057
𤉶,24276,148086
𤉷,24277,148087
𤉸,24278,148088
𤊄,24284,148100
𤊓,24293,148115
𤊕,24295,148117
𤊥,242A5,148133
𤊿,242BF,148159
𤋁,242C1,148161
𤋉,242C9,148169
𤋊,242CA,148170
𤋮,242EE,148206
𤋺,242FA,148218
𤌍,2430D,148237
𤌚,2431A,148250
𤌴,24334,148276
𤍈,24348,148296
𤍢,24362,148322
𤍣,24363,148323
𤍤,24364,148324
𤍥,24365,148325
𤎌,2438C,148364
𤎖,24396,148374
𤎜,2439C,148380
𤎽,243BD,148413
𤏁,243C1,148417
𤏩,243E9,148457
𤏪,243EA,148458
𤏲,243F2,148466
𤏸,243F8,148472
𤐄,24404,148484
𤐵,24435,148533
𤐶,24436,148534
𤑚,2445A,148570
𤑛,2445B,148571
𤑳,24473,148595
𤒇,24487,148615
𤒈,24488,148616
𤒹,244B9,148665
𤒼,244BC,148668
𤓎,244CE,148686
𤓓,244D3,148691
𤓖,244D6,148694
𤔅,24505,148741
𤔡,24521,148769
𤕸,24578,148856
𤗈,245C8,148936
𤘘,24618,149016
𤘪,2462A,149034
𤙥,24665,149093
𤙴,24674,149108
𤚗,24697,149143
𤛔,246D4,149204
𤜆,24706,149254
𤜥,24725,149285
𤜯,2472F,149295
𤞏,2478F,149391
𤟠,247E0,149472
𤠒,24812,149522
𤠣,24823,149539
𤢂,24882,149634
𤣩,248E9,149737
𤣰,248F0,149744
𤣱,248F1,149745
𤣲,248F2,149746
𤣳,248F3,149747
𤣻,248FB,149755
𤣿,248FF,149759
𤤀,24900,149760
𤤁,24901,149761
𤤌,2490C,149772
𤤖,24916,149782
𤤗,24917,149783
𤤙,24919,149785
𤤯,2492F,149807
𤤳,24933,149811
𤤴,24934,149812
𤤾,2493E,149822
𤤿,2493F,149823
𤥀,24940,149824
𤥁,24941,149825
𤥂,24942,149826
𤥃,24943,149827
𤥢,24962,149858
𤥣,24963,149859
𤥴,24974,149876
𤥵,24975,149877
𤥶,24976,149878
𤥻,2497B,149883
𤥿,2497F,149887
𤦂,24982,149890
𤦈,24988,149896
𤦉,24989,149897
𤦊,2498A,149898
𤦋,2498B,149899
𤦌,2498C,149900
𤦍,2498D,149901
𤦎,2498E,149902
𤦏,2498F,149903
𤦔,24994,149908
𤦤,249A4,149924
𤦧,249A7,149927
𤦩,249A9,149929
𤦫,249AB,149931
𤦬,249AC,149932
𤦭,249AD,149933
𤦷,249B7,149943
𤦸,249B8,149944
𤦹,249B9,149945
𤦺,249BA,149946
𤦻,249BB,149947
𤧅,249C5,149957
𤧐,249D0,149968
𤧚,249DA,149978
𤧞,249DE,149982
𤧟,249DF,149983
𤧣,249E3,149987
𤧥,249E5,149989
𤧬,249EC,149996
𤧭,249ED,149997
𤧶,249F6,150006
𤧷,249F7,150007
𤧸,249F8,150008
𤧹,249F9,150009
𤧻,249FB,150011
𤨎,24A0E,150030
𤨒,24A12,150034
𤨓,24A13,150035
𤨕,24A15,150037
𤨡,24A21,150049
𤨢,24A22,150050
𤨣,24A23,150051
𤨤,24A24,150052
𤨥,24A25,150053
𤨦,24A26,150054
𤨧,24A27,150055
𤨨,24A28,150056
𤨩,24A29,150057
𤨪,24A2A,150058
𤨾,24A3E,150078
𤩂,24A42,150082
𤩅,24A45,150085
𤩊,24A4A,150090
𤩎,24A4E,150094
𤩏,24A4F,150095
𤩐,24A50,150096
𤩑,24A51,150097
𤩝,24A5D,150109
𤩥,24A65,150117
𤩦,24A66,150118
𤩧,24A67,150119
𤩱,24A71,150129
𤩷,24A77,150135
𤩸,24A78,150136
𤩹,24A79,150137
𤩺,24A7A,150138
𤪌,24A8C,150156
𤪓,24A93,150163
𤪔,24A94,150164
𤪕,24A95,150165
𤪖,24A96,150166
𤪤,24AA4,150180
𤪥,24AA5,150181
𤪦,24AA6,150182
𤪧,24AA7,150183
𤪱,24AB1,150193
𤪲,24AB2,150194
𤪳,24AB3,150195
𤪺,24ABA,150202
𤪻,24ABB,150203
𤪼,24ABC,150204
𤫀,24AC0,150208
𤫇,24AC7,150215
𤫊,24ACA,150218
𤫑,24AD1,150225
𤫟,24ADF,150239
𤫢,24AE2,150242
𤫩,24AE9,150249
𤬏,24B0F,150287
𤭮,24B6E,150382
𤯵,24BF5,150517
𤰉,24C09,150537
𤲞,24C9E,150686
𤲟,24C9F,150687
𤳉,24CC9,150729
𤳙,24CD9,150745
𤴆,24D06,150790
𤴓,24D13,150803
𤶸,24DB8,150968
𤷪,24DEA,151018
𤷫,24DEB,151019
𤸻,24E3B,151099
𤹐,24E50,151120
𤺥,24EA5,151205
𤺧,24EA7,151207
𤼎,24F0E,151310
𤽜,24F5C,151388
𤾂,24F82,151426
𤾆,24F86,151430
𤾗,24F97,151447
𤾚,24F9A,151450
𤾩,24FA9,151465
𤾸,24FB8,151480
𤿂,24FC2,151490
𥀬,2502C,151596
𥁒,25052,151634
𥂝,2509D,151709
𥄫,2512B,151851
𥅈,25148,151880
𥅽,2517D,151933
𥅾,2517E,151934
𥇍,251CD,152013
𥇣,251E3,152035
𥇦,251E6,152038
𥇧,251E7,152039
𥈠,25220,152096
𥈡,25221,152097
𥉐,25250,152144
𥊙,25299,152217
𥋇,252C7,152263
𥋘,252D8,152280
𥌎,2530E,152334
𥌑,25311,152337
𥌓,25313,152339
𥐙,25419,152601
𥐥,25425,152613
𥐯,2542F,152623
𥐰,25430,152624
𥑆,25446,152646
𥑬,2546C,152684
𥑮,2546E,152686
𥒚,2549A,152730
𥔱,25531,152881
𥔵,25535,152885
𥔿,2553F,152895
𥕛,2555B,152923
𥕜,2555C,152924
𥕝,2555D,152925
𥕞,2555E,152926
𥕢,25562,152930
𥕥,25565,152933
𥕦,25566,152934
𥖁,25581,152961
𥖄,25584,152964
𥖏,2558F,152975
𥖹,255B9,153017
𥗕,255D5,153045
𥗛,255DB,153051
𥗠,255E0,153056
𥘅,25605,153093
𥘵,25635,153141
𥙑,25651,153169
𥚃,25683,153219
𥚕,25695,153237
𥛣,256E3,153315
𥛶,256F6,153334
𥜆,25706,153350
𥜝,2571D,153373
𥜥,25725,153381
𥜽,2573D,153405
𥝲,25772,153458
𥟇,257C7,153543
𥟟,257DF,153567
𥟠,257E0,153568
𥟡,257E1,153569
𥡗,25857,153687
𥡝,2585D,153693
𥡲,25872,153714
