han,name,hex,dec
滬,2288,6EEC,28396
漬,2289,6F2C,28460
漏,2290,6F0F,28431
漂,2291,6F02,28418
漢,2292,6F22,28450
滿,2293,6EFF,28415
滯,2294,6EEF,28399
漆,2295,6F06,28422
漱,2296,6F31,28465
漸,2297,6F38,28472
漲,2298,6F32,28466
漣,2299,6F23,28451
漕,2300,6F15,28437
漠,2301,6F20,28448
漫,2302,6F2B,28459
滌,2303,6ECC,28364
漪,2304,6F2A,28458
漁,2305,6F01,28417
滲,2306,6EF2,28402
漿,2307,6F3F,28479
澈,2308,6F88,28552
潼,2309,6F7C,28540
澄,2310,6F84,28548
潑,2311,6F51,28497
潦,2312,6F66,28518
潔,2313,6F54,28500
澆,2314,6F86,28550
潭,2315,6F6D,28525
潛,2316,6F5B,28507
潸,2317,6F78,28536
潮,2318,6F6E,28526
澎,2319,6F8E,28558
潺,2320,6F7A,28538
潤,2321,6F64,28516
澗,2322,6F97,28567
潰,2323,6F70,28528
潘,2324,6F58,28504
濂,2325,6FC2,28610
澱,2326,6FB1,28593
澡,2327,6FA1,28577
濃,2328,6FC3,28611
澤,2329,6FA4,28580
濁,2330,6FC1,28609
澧,2331,6FA7,28583
澳,2332,6FB3,28595
激,2333,6FC0,28608
澹,2334,6FB9,28601
濕,2335,6FD5,28629
濘,2336,6FD8,28632
濱,2337,6FF1,28657
濟,2338,6FDF,28639
濠,2339,6FE0,28640
濤,2340,6FE4,28644
濫,2341,6FEB,28651
濯,2342,6FEF,28655
澀,2343,6F80,28544
濡,2344,6FE1,28641
濛,2345,6FDB,28635
濬,2346,6FEC,28652
瀉,2347,7009,28681
瀋,2348,700B,28683
瀆,2349,7006,28678
濾,2350,6FFE,28670
濺,2351,6FFA,28666
瀑,2352,7011,28689
瀏,2353,700F,28687
瀛,2354,701B,28699
瀨,2355,7028,28712
瀚,2356,701A,28698
瀝,2357,701D,28701
瀕,2358,7015,28693
瀾,2359,703E,28734
瀰,2360,7030,28720
瀟,2361,701F,28703
灌,2362,704C,28748
灑,2363,7051,28753
灘,2364,7058,28760
灣,2365,7063,28771
火,2366,706B,28779
灰,2367,7070,28784
灶,2368,7076,28790
灼,2369,707C,28796
災,2370,707D,28797
灸,2371,7078,28792
炕,2372,7095,28821
炎,2373,708E,28814
炒,2374,7092,28818
炊,2375,708A,28810
炙,2376,7099,28825
炫,2377,70AB,28843
為,2378,70BA,28858
炳,2379,70B3,28851
炬,2380,70AC,28844
炯,2381,70AF,28847
炭,2382,70AD,28845
炸,2383,70B8,28856
炮,2384,70AE,28846
烊,2385,70CA,28874
烘,2386,70D8,28888
烤,2387,70E4,28900
烈,2388,70C8,28872
烙,2389,70D9,28889
烏,2390,70CF,28879
烹,2391,70F9,28921
焊,2392,710A,28938
焉,2393,7109,28937
烽,2394,70FD,28925
焙,2395,7119,28953
焚,2396,711A,28954
煮,2397,716E,29038
焦,2398,7126,28966
焰,2399,7130,28976
無,2400,7121,28961
然,2401,7136,28982
煎,2402,714E,29006
煙,2403,7159,29017
煩,2404,7169,29033
煤,2405,7164,29028
煉,2406,7149,29001
照,2407,7167,29031
煜,2408,715C,29020
煬,2409,716C,29036
煨,2410,7168,29032
煦,2411,7166,29030
煌,2412,714C,29004
煥,2413,7165,29029
煞,2414,715E,29022
熔,2415,7194,29076
煽,2416,717D,29053
熙,2417,7199,29081
熊,2418,718A,29066
熄,2419,7184,29060
熟,2420,719F,29087
熬,2421,71AC,29100
熱,2422,71B1,29105
熨,2423,71A8,29096
熾,2424,71BE,29118
燉,2425,71C9,29129
燐,2426,71D0,29136
燙,2427,71D9,29145
燒,2428,71D2,29138
燈,2429,71C8,29128
燕,2430,71D5,29141
熹,2431,71B9,29113
燎,2432,71CE,29134
燜,2433,71DC,29148
燃,2434,71C3,29123
燄,2435,71C4,29124
燧,2436,71E7,29159
營,2437,71DF,29151
燮,2438,71EE,29166
燦,2439,71E6,29158
燥,2440,71E5,29157
燭,2441,71ED,29165
燬,2442,71EC,29164
燴,2443,71F4,29172
燻,2444,71FB,29179
爆,2445,7206,29190
爍,2446,720D,29197
爐,2447,7210,29200
爛,2448,721B,29211
爨,2449,7228,29224
爪,2450,722A,29226
爬,2451,722C,29228
爭,2452,722D,29229
爰,2453,7230,29232
爵,2454,7235,29237
父,2455,7236,29238
爸,2456,7238,29240
爹,2457,7239,29241
爺,2458,723A,29242
爻,2459,723B,29243
爽,2460,723D,29245
爾,2461,723E,29246
牀,2462,7240,29248
牆,2463,7246,29254
片,2464,7247,29255
版,2465,7248,29256
牌,2466,724C,29260
牒,2467,7252,29266
牖,2468,7256,29270
牘,2469,7258,29272
牙,2470,7259,29273
牛,2471,725B,29275
牟,2472,725F,29279
牝,2473,725D,29277
牢,2474,7262,29282
牡,2475,7261,29281
牠,2476,7260,29280
牧,2477,7267,29287
物,2478,7269,29289
牲,2479,7272,29298
牯,2480,726F,29295
牴,2481,7274,29300
特,2482,7279,29305
牽,2483,727D,29309
犁,2484,7281,29313
犄,2485,7284,29316
犀,2486,7280,29312
犒,2487,7292,29330
犖,2488,7296,29334
犛,2489,729B,29339
犢,2490,72A2,29346
犧,2491,72A7,29351
犬,2492,72AC,29356
犯,2493,72AF,29359
狄,2494,72C4,29380
狂,2495,72C2,29378
狀,2496,72C0,29376
狎,2497,72CE,29390
狙,2498,72D9,29401
狗,2499,72D7,29399
狐,2500,72D0,29392
狩,2501,72E9,29417
狡,2502,72E1,29409
狠,2503,72E0,29408
狼,2504,72FC,29436
狹,2505,72F9,29433
狽,2506,72FD,29437
狸,2507,72F8,29432
狷,2508,72F7,29431
猜,2509,731C,29468
猛,2510,731B,29467
猖,2511,7316,29462
猙,2512,7319,29465
猶,2513,7336,29494
猥,2514,7325,29477
猩,2515,7329,29481
猴,2516,7334,29492
猷,2517,7337,29495
猿,2518,733F,29503
猾,2519,733E,29502
獅,2520,7345,29509
獄,2521,7344,29508
獐,2522,7350,29520
獎,2523,734E,29518
獗,2524,7357,29527
獨,2525,7368,29544
獰,2526,7370,29552
獲,2527,7372,29554
獷,2528,7377,29559
獵,2529,7375,29557
獸,2530,7378,29560
獺,2531,737A,29562
獻,2532,737B,29563
玀,2533,7380,29568
玄,2534,7384,29572
率,2535,7387,29575
王,2536,738B,29579
玉,2537,7389,29577
玖,2538,7396,29590
玟,2539,739F,29599
玩,2540,73A9,29609
玫,2541,73AB,29611
玷,2542,73B7,29623
珊,2543,73CA,29642
玻,2544,73BB,29627
玲,2545,73B2,29618
珍,2546,73CD,29645
珀,2547,73C0,29632
玳,2548,73B3,29619
班,2549,73ED,29677
珮,2550,73EE,29678
珠,2551,73E0,29664
琉,2552,7409,29705
琅,2553,7405,29701
琊,2554,740A,29706
球,2555,7403,29699
理,2556,7406,29702
現,2557,73FE,29694
琺,2558,743A,29754
琪,2559,742A,29738
琳,2560,7433,29747
琢,2561,7422,29730
琵,2562,7435,29749
琶,2563,7436,29750
琥,2564,7425,29733
琴,2565,7434,29748
琦,2566,7426,29734
瑯,2567,746F,29807
瑁,2568,7441,29761
琿,2569,743F,29759
瑚,2570,745A,29786
瑕,2571,7455,29781
瑟,2572,745F,29791
瑞,2573,745E,29790
瑛,2574,745B,29787
瑙,2575,7459,29785
瑜,2576,745C,29788
瑰,2577,7470,29808
瑪,2578,746A,29802
瑣,2579,7463,29795
瑤,2580,7464,29796
瑩,2581,7469,29801
璋,2582,748B,29835
璃,2583,7483,29827
璜,2584,749C,29852
璣,2585,74A3,29859
環,2586,74B0,29872
璦,2587,74A6,29862
璧,2588,74A7,29863
璽,2589,74BD,29885
瓊,2590,74CA,29898
瓏,2591,74CF,29903
瓜,2592,74DC,29916
瓠,2593,74E0,29920
瓢,2594,74E2,29922
瓣,2595,74E3,29923
瓦,2596,74E6,29926
瓶,2597,74F6,29942
瓷,2598,74F7,29943
甄,2599,7504,29956
甌,2600,750C,29964
甕,2601,7515,29973
甘,2602,7518,29976
甚,2603,751A,29978
甜,2604,751C,29980
生,2605,751F,29983
產,2606,7522,29986
甦,2607,7526,29990
甥,2608,7525,29989
用,2609,7528,29992
甩,2610,7529,29993
甬,2611,752C,29996
甫,2612,752B,29995
甭,2613,752D,29997
田,2614,7530,30000
由,2615,7531,30001
甲,2616,7532,30002
申,2617,7533,30003
男,2618,7537,30007
甸,2619,7538,30008
畏,2620,754F,30031
界,2621,754C,30028
畔,2622,7554,30036
畝,2623,755D,30045
畜,2624,755C,30044
畚,2625,755A,30042
留,2626,7559,30041
畦,2627,7566,30054
異,2628,7570,30064
略,2629,7565,30053
畢,2630,7562,30050
畫,2631,756B,30059
番,2632,756A,30058
畸,2633,7578,30072
當,2634,7576,30070
疇,2635,7587,30087
疆,2636,7586,30086
疊,2637,758A,30090
疋,2638,758B,30091
疏,2639,758F,30095
疑,2640,7591,30097
疝,2641,759D,30109
疙,2642,7599,30105
疚,2643,759A,30106
疤,2644,75A4,30116
疫,2645,75AB,30123
疥,2646,75A5,30117
疾,2647,75BE,30142
病,2648,75C5,30149
症,2649,75C7,30151
疳,2650,75B3,30131
疽,2651,75BD,30141
疲,2652,75B2,30130
疼,2653,75BC,30140
疹,2654,75B9,30137
痔,2655,75D4,30164
痕,2656,75D5,30165
疵,2657,75B5,30133
痊,2658,75CA,30154
痛,2659,75DB,30171
痣,2660,75E3,30179
痙,2661,75D9,30169
痘,2662,75D8,30168
痞,2663,75DE,30174
痢,2664,75E2,30178
瘀,2665,7600,30208
痰,2666,75F0,30192
瘁,2667,7601,30209
痳,2668,75F3,30195
痱,2669,75F1,30193
痺,2670,75FA,30202
痿,2671,75FF,30207
痴,2672,75F4,30196
瘧,2673,7627,30247
瘍,2674,760D,30221
瘋,2675,760B,30219
瘓,2676,7613,30227
瘦,2677,7626,30246
瘟,2678,761F,30239
瘩,2679,7629,30249
瘠,2680,7620,30240
瘤,2681,7624,30244
瘡,2682,7621,30241
瘴,2683,7634,30260
瘸,2684,7638,30264
癆,2685,7646,30278
癌,2686,764C,30284
療,2687,7642,30274
癒,2688,7652,30290
癖,2689,7656,30294
癘,2690,7658,30296
癢,2691,7662,30306
癥,2692,7665,30309
癩,2693,7669,30313
癮,2694,766E,30318
癬,2695,766C,30316
癱,2696,7671,30321
癲,2697,7672,30322
癸,2698,7678,30328
登,2699,767B,30331
發,2700,767C,30332
白,2701,767D,30333
百,2702,767E,30334
皂,2703,7682,30338
的,2704,7684,30340
皇,2705,7687,30343
皆,2706,7686,30342
皈,2707,7688,30344
皎,2708,768E,30350
皖,2709,7696,30358
皓,2710,7693,30355
皚,2711,769A,30362
皮,2712,76AE,30382
皰,2713,76B0,30384
皴,2714,76B4,30388
皺,2715,76BA,30394
皿,2716,76BF,30399
盂,2717,76C2,30402
盈,2718,76C8,30408
盃,2719,76C3,30403
盆,2720,76C6,30406
益,2721,76CA,30410
盍,2722,76CD,30413
盎,2723,76CE,30414
盔,2724,76D4,30420
盛,2725,76DB,30427
盒,2726,76D2,30418
盜,2727,76DC,30428
盞,2728,76DE,30430
盟,2729,76DF,30431
盡,2730,76E1,30433
監,2731,76E3,30435
盤,2732,76E4,30436
盧,2733,76E7,30439
盥,2734,76E5,30437
盪,2735,76EA,30442
目,2736,76EE,30446
盯,2737,76EF,30447
盲,2738,76F2,30450
直,2739,76F4,30452
盹,2740,76F9,30457
相,2741,76F8,30456
眉,2742,7709,30473
省,2743,7701,30465
看,2744,770B,30475
盾,2745,76FE,30462
盼,2746,76FC,30460
眩,2747,7729,30505
真,2748,771F,30495
眠,2749,7720,30496
眨,2750,7728,30504
眷,2751,7737,30519
眼,2752,773C,30524
眶,2753,7736,30518
眾,2754,773E,30526
眸,2755,7738,30520
眺,2756,773A,30522
着,2757,7740,30528
睏,2758,774F,30543
睛,2759,775B,30555
睫,2760,776B,30571
睦,2761,7766,30566
睞,2762,775E,30558
睹,2763,7779,30585
督,2764,7763,30563
睬,2765,776C,30572
睜,2766,775C,30556
睥,2767,7765,30565
睨,2768,7768,30568
睽,2769,777D,30589
瞄,2770,7784,30596
睿,2771,777F,30591
睪,2772,776A,30570
睡,2773,7761,30561
瞎,2774,778E,30606
瞇,2775,7787,30599
瞑,2776,7791,30609
瞌,2777,778C,30604
瞞,2778,779E,30622
瞟,2779,779F,30623
瞠,2780,77A0,30624
瞥,2781,77A5,30629
瞳,2782,77B3,30643
瞪,2783,77AA,30634
瞰,2784,77B0,30640
瞭,2785,77AD,30637
瞬,2786,77AC,30636
瞧,2787,77A7,30631
瞽,2788,77BD,30653
瞿,2789,77BF,30655
瞻,2790,77BB,30651
矇,2791,77C7,30663
矓,2792,77D3,30675
矗,2793,77D7,30679
矚,2794,77DA,30682
矛,2795,77DB,30683
矜,2796,77DC,30684
矢,2797,77E2,30690
矣,2798,77E3,30691
知,2799,77E5,30693
矩,2800,77E9,30697
短,2801,77ED,30701
矮,2802,77EE,30702
矯,2803,77EF,30703
石,2804,77F3,30707
矽,2805,77FD,30717
研,2806,7814,30740
砌,2807,780C,30732
砂,2808,7802,30722
砍,2809,780D,30733
砰,2810,7830,30768
砸,2811,7838,30776
砝,2812,781D,30749
砧,2813,7827,30759
破,2814,7834,30772
砥,2815,7825,30757
砭,2816,782D,30765
砲,2817,7832,30770
硃,2818,7843,30787
硫,2819,786B,30827
硬,2820,786C,30828
硝,2821,785D,30813
硯,2822,786F,30831
碎,2823,788E,30862
碰,2824,78B0,30896
碗,2825,7897,30871
碘,2826,7898,30872
碌,2827,788C,30860
碉,2828,7889,30857
硼,2829,787C,30844
碑,2830,7891,30865
碟,2831,789F,30879
碧,2832,78A7,30887
碩,2833,78A9,30889
碳,2834,78B3,30899
磋,2835,78CB,30923
磅,2836,78C5,30917
確,2837,78BA,30906
磁,2838,78C1,30913
磊,2839,78CA,30922
碾,2840,78BE,30910
磕,2841,78D5,30933
碼,2842,78BC,30908
磐,2843,78D0,30928
磨,2844,78E8,30952
磚,2845,78DA,30938
磬,2846,78EC,30956
磷,2847,78F7,30967
磺,2848,78FA,30970
磴,2849,78F4,30964
磯,2850,78EF,30959
礁,2851,7901,30977
礎,2852,790E,30990
礙,2853,7919,31001
礦,2854,7926,31014
礪,2855,792A,31018
礬,2856,792C,31020
礫,2857,792B,31019
示,2858,793A,31034
社,2859,793E,31038
祀,2860,7940,31040
祁,2861,7941,31041
祆,2862,7946,31046
祉,2863,7949,31049
祈,2864,7948,31048
祇,2865,7947,31047
祕,2866,7955,31061
祠,2867,7960,31072
祝,2868,795D,31069
祐,2869,7950,31056
祖,2870,7956,31062
神,2871,795E,31070
祚,2872,795A,31066
祗,2873,7957,31063
祟,2874,795F,31071
祥,2875,7965,31077
票,2876,7968,31080
祭,2877,796D,31085
視,2878,8996,35222
祺,2879,797A,31098
祿,2880,797F,31103
禁,2881,7981,31105
禎,2882,798E,31118
福,2883,798F,31119
禍,2884,798D,31117
禦,2885,79A6,31142
禧,2886,79A7,31143
禪,2887,79AA,31146
禮,2888,79AE,31150
禱,2889,79B1,31153
禹,2890,79B9,31161
萬,2891,842C,33836
禽,2892,79BD,31165
禾,2893,79BE,31166
私,2894,79C1,31169
秀,2895,79C0,31168
禿,2896,79BF,31167
秉,2897,79C9,31177
科,2898,79D1,31185
秒,2899,79D2,31186
秋,2900,79CB,31179
秤,2901,79E4,31204
秣,2902,79E3,31203
秦,2903,79E6,31206
秧,2904,79E7,31207
租,2905,79DF,31199
秩,2906,79E9,31209
移,2907,79FB,31227
税,2908,7A0E,31246
稍,2909,7A0D,31245
稈,2910,7A08,31240
程,2911,7A0B,31243
稀,2912,7A00,31232
稜,2913,7A1C,31260
稟,2914,7A1F,31263
稚,2915,7A1A,31258
稠,2916,7A20,31264
稔,2917,7A14,31252
種,2918,7A2E,31278
稱,2919,7A31,31281
稿,2920,7A3F,31295
稼,2921,7A3C,31292
穀,2922,7A40,31296
稽,2923,7A3D,31293
稷,2924,7A37,31287
稻,2925,7A3B,31291
積,2926,7A4D,31309
穎,2927,7A4E,31310
穆,2928,7A46,31302
穌,2929,7A4C,31308
穗,2930,7A57,31319
穡,2931,7A61,31329
穢,2932,7A62,31330
穫,2933,7A6B,31339
穩,2934,7A69,31337
穴,2935,7A74,31348
究,2936,7A76,31350
空,2937,7A7A,31354
穹,2938,7A79,31353
穿,2939,7A7F,31359
突,2940,7A81,31361
窄,2941,7A84,31364
窈,2942,7A88,31368
窒,2943,7A92,31378
窕,2944,7A95,31381
窘,2945,7A98,31384
窗,2946,7A97,31383
窖,2947,7A96,31382
窟,2948,7A9F,31391
窠,2949,7AA0,31392
窪,2950,7AAA,31402
窩,2951,7AA9,31401
窯,2952,7AAF,31407
窮,2953,7AAE,31406
窺,2954,7ABA,31418
竄,2955,7AC4,31428
竅,2956,7AC5,31429
竇,2957,7AC7,31431
竊,2958,7ACA,31434
立,2959,7ACB,31435
站,2960,7AD9,31449
童,2961,7AE5,31461
竣,2962,7AE3,31459
竭,2963,7AED,31469
端,2964,7AEF,31471
競,2965,7AF6,31478
竹,2966,7AF9,31481
竺,2967,7AFA,31482
竿,2968,7AFF,31487
竽,2969,7AFD,31485
笆,2970,7B06,31494
笑,2971,7B11,31505
笠,2972,7B20,31520
笨,2973,7B28,31528
第,2974,7B2C,31532
笛,2975,7B1B,31515
符,2976,7B26,31526
笙,2977,7B19,31513
笞,2978,7B1E,31518
等,2979,7B49,31561
策,2980,7B56,31574
筆,2981,7B46,31558
筐,2982,7B50,31568
筒,2983,7B52,31570
答,2984,7B54,31572
筍,2985,7B4D,31565
筋,2986,7B4B,31563
筏,2987,7B4F,31567
筷,2988,7B77,31607
節,2989,7BC0,31680
筠,2990,7B60,31584
管,2991,7BA1,31649
箔,2992,7B94,31636
箕,2993,7B95,31637
箋,2994,7B8B,31627
筵,2995,7B75,31605
箝,2996,7B9D,31645
算,2997,7B97,31639
箏,2998,7B8F,31631
箭,2999,7BAD,31661
篇,3000,7BC7,31687
箱,3001,7BB1,31665
範,3002,7BC4,31684
箴,3003,7BB4,31668
篆,3004,7BC6,31686
篁,3005,7BC1,31681
篙,3006,7BD9,31705
築,3007,7BC9,31689
篤,3008,7BE4,31716
篡,3009,7BE1,31713
篩,3010,7BE9,31721
簇,3011,7C07,31751
簍,3012,7C0D,31757
篾,3013,7BFE,31742
篷,3014,7BF7,31735
簧,3015,7C27,31783
簪,3016,7C2A,31786
簡,3017,7C21,31777
簞,3018,7C1E,31774
簣,3019,7C23,31779
簾,3020,7C3E,31806
簿,3021,7C3F,31807
簸,3022,7C38,31800
簽,3023,7C3D,31805
簷,3024,7C37,31799
簫,3025,7C2B,31787
籃,3026,7C43,31811
籌,3027,7C4C,31820
籍,3028,7C4D,31821
籟,3029,7C5F,31839
籠,3030,7C60,31840
籤,3031,7C64,31844
籬,3032,7C6C,31852
籮,3033,7C6E,31854
籲,3034,7C72,31858
米,3035,7C73,31859
粉,3036,7C89,31881
粒,3037,7C92,31890
粗,3038,7C97,31895
粕,3039,7C95,31893
粟,3040,7C9F,31903
粥,3041,7CA5,31909
粱,3042,7CB1,31921
粳,3043,7CB3,31923
粵,3044,7CB5,31925
粹,3045,7CB9,31929
粽,3046,7CBD,31933
精,3047,7CBE,31934
糊,3048,7CCA,31946
糕,3049,7CD5,31957
糖,3050,7CD6,31958
糠,3051,7CE0,31968
糜,3052,7CDC,31964
糟,3053,7CDF,31967
糞,3054,7CDE,31966
糢,3055,7CE2,31970
糙,3056,7CD9,31961
糧,3057,7CE7,31975
糯,3058,7CEF,31983
系,3059,7CFB,31995
糾,3060,7CFE,31998
紂,3061,7D02,32002
紅,3062,7D05,32005
紀,3063,7D00,32000
紉,3064,7D09,32009
紇,3065,7D07,32007
約,3066,7D04,32004
紡,3067,7D21,32033
紊,3068,7D0A,32010
紋,3069,7D0B,32011
素,3070,7D20,32032
索,3071,7D22,32034
純,3072,7D14,32020
紐,3073,7D10,32016
紕,3074,7D15,32021
紜,3075,7D1C,32028
紗,3076,7D17,32023
納,3077,7D0D,32013
級,3078,7D1A,32026
紙,3079,7D19,32025
紛,3080,7D1B,32027
絆,3081,7D46,32070
絃,3082,7D43,32067
紮,3083,7D2E,32046
紹,3084,7D39,32057
紼,3085,7D3C,32060
絀,3086,7D40,32064
細,3087,7D30,32048
紳,3088,7D33,32051
組,3089,7D44,32068
累,3090,7D2F,32047
終,3091,7D42,32066
統,3092,7D71,32113
絞,3093,7D5E,32094
結,3094,7D50,32080
絨,3095,7D68,32104
絕,3096,7D55,32085
紫,3097,7D2B,32043
絮,3098,7D6E,32110
絲,3099,7D72,32114
絡,3100,7D61,32097
給,3101,7D66,32102
絢,3102,7D62,32098
經,3103,7D93,32147
絹,3104,7D79,32121
綑,3105,7D91,32145
綁,3106,7D81,32129
綏,3107,7D8F,32143
綻,3108,7DBB,32187
綰,3109,7DB0,32176
綜,3110,7D9C,32156
綾,3111,7DBE,32190
綴,3112,7DB4,32180
綺,3113,7DBA,32186
緒,3114,7DD2,32210
綽,3115,7DBD,32189
網,3116,7DB2,32178
綱,3117,7DB1,32177
緊,3118,7DCA,32202
綠,3119,7DA0,32160
綢,3120,7DA2,32162
綿,3121,7DBF,32191
綵,3122,7DB5,32181
綸,3123,7DB8,32184
維,3124,7DAD,32173
緇,3125,7DC7,32199
締,3126,7DE0,32224
編,3127,7DE8,32232
練,3128,7DF4,32244
緯,3129,7DEF,32239
緻,3130,7DFB,32251
緬,3131,7DEC,32236
緝,3132,7DDD,32221
緘,3133,7DD8,32216
緣,3134,7DE3,32227
線,3135,7DDA,32218
緞,3136,7DDE,32222
緩,3137,7DE9,32233
綞,3138,7D9E,32158
縊,3139,7E0A,32266
縑,3140,7E11,32273
縈,3141,7E08,32264
縛,3142,7E1B,32283
縣,3143,7E23,32291
縮,3144,7E2E,32302
績,3145,7E3E,32318
繆,3146,7E46,32326
縷,3147,7E37,32311
縲,3148,7E32,32306
繃,3149,7E43,32323
縫,3150,7E2B,32299
總,3151,7E3D,32317
縱,3152,7E31,32305
繅,3153,7E45,32325
繁,3154,7E41,32321
織,3155,7E54,32340
繕,3156,7E55,32341
繞,3157,7E5E,32350
繚,3158,7E5A,32346
繫,3159,7E6B,32363
繭,3160,7E6D,32365
繹,3161,7E79,32377
繩,3162,7E69,32361
繪,3163,7E6A,32362
繳,3164,7E73,32371
繡,3165,7E61,32353
繽,3166,7E7D,32381
辮,3167,8FAE,36782
繼,3168,7E7C,32380
纂,3169,7E82,32386
纏,3170,7E8F,32399
續,3171,7E8C,32396
纓,3172,7E93,32403
纖,3173,7E96,32406
纜,3174,7E9C,32412
缶,3175,7F36,32566
缸,3176,7F38,32568
缺,3177,7F3A,32570
缽,3178,7F3D,32573
罄,3179,7F44,32580
罈,3180,7F48,32584
罐,3181,7F50,32592
罕,3182,7F55,32597
罔,3183,7F54,32596
罟,3184,7F5F,32607
置,3185,7F6E,32622
署,3186,7F72,32626
罩,3187,7F69,32617
罪,3188,7F6A,32618
罰,3189,7F70,32624
罵,3190,7F75,32629
罷,3191,7F77,32631
罹,3192,7F79,32633
羅,3193,7F85,32645
羈,3194,7F88,32648
羊,3195,7F8A,32650
羌,3196,7F8C,32652
美,3197,7F8E,32654
羔,3198,7F94,32660
羞,3199,7F9E,32670
羚,3200,7F9A,32666
善,3201,5584,21892
羨,3202,7FA8,32680
羣,3203,7FA3,32675
義,3204,7FA9,32681
羯,3205,7FAF,32687
羲,3206,7FB2,32690
羶,3207,7FB6,32694
羹,3208,7FB9,32697
羸,3209,7FB8,32696
羽,3210,7FBD,32701
羿,3211,7FBF,32703
翅,3212,7FC5,32709
翁,3213,7FC1,32705
翌,3214,7FCC,32716
翎,3215,7FCE,32718
習,3216,7FD2,32722
翔,3217,7FD4,32724
翕,3218,7FD5,32725
翠,3219,7FE0,32736
翡,3220,7FE1,32737
翟,3221,7FDF,32735
翩,3222,7FE9,32745
翰,3223,7FF0,32752
翱,3224,7FF1,32753
翳,3225,7FF3,32755
翼,3226,7FFC,32764
翹,3227,7FF9,32761
翻,3228,7FFB,32763
耀,3229,8000,32768
老,3230,8001,32769
考,3231,8003,32771
者,3232,8005,32773
耆,3233,8006,32774
而,3234,800C,32780
耐,3235,8010,32784
耍,3236,800D,32781
耒,3237,8012,32786
耘,3238,8018,32792
耕,3239,8015,32789
耙,3240,8019,32793
耗,3241,8017,32791
耜,3242,801C,32796
耳,3243,8033,32819
耶,3244,8036,32822
耽,3245,803D,32829
耿,3246,803F,32831
聊,3247,804A,32842
聆,3248,8046,32838
聖,3249,8056,32854
聘,3250,8058,32856
聞,3251,805E,32862
聚,3252,805A,32858
聱,3253,8071,32881
聲,3254,8072,32882
聰,3255,8070,32880
聯,3256,806F,32879
聳,3257,8073,32883
職,3258,8077,32887
聶,3259,8076,32886
聽,3260,807D,32893
聾,3261,807E,32894
聿,3262,807F,32895
肆,3263,8086,32902
肄,3264,8084,32900
肅,3265,8085,32901
肇,3266,8087,32903
肉,3267,8089,32905
肋,3268,808B,32907
肌,3269,808C,32908
肓,3270,8093,32915
肖,3271,8096,32918
肝,3272,809D,32925
肘,3273,8098,32920
肛,3274,809B,32923
肚,3275,809A,32922
育,3276,80B2,32946
肩,3277,80A9,32937
肪,3278,80AA,32938
肺,3279,80BA,32954
肥,3280,80A5,32933
肢,3281,80A2,32930
肱,3282,80B1,32945
股,3283,80A1,32929
肫,3284,80AB,32939
肴,3285,80B4,32948
肯,3286,80AF,32943
胖,3287,80D6,32982
胥,3288,80E5,32997
胚,3289,80DA,32986
胡,3290,80E1,32993
胃,3291,80C3,32963
背,3292,80CC,32972
胛,3293,80DB,32987
胎,3294,80CE,32974
胞,3295,80DE,32990
胤,3296,80E4,32996
胰,3297,80F0,33008
脅,3298,8105,33029
胱,3299,80F1,33009
脂,3300,8102,33026
胭,3301,80ED,33005
胴,3302,80F4,33012
脆,3303,8106,33030
胸,3304,80F8,33016
胳,3305,80F3,33011
脈,3306,8108,33032
能,3307,80FD,33021
脊,3308,810A,33034
脱,3309,8131,33073
脯,3310,812F,33071
脖,3311,8116,33046
脣,3312,8123,33059
脩,3313,8129,33065
腕,3314,8155,33109
腔,3315,8154,33108
腋,3316,814B,33099
腑,3317,8151,33105
腎,3318,814E,33102
脹,3319,8139,33081
腆,3320,8146,33094
脾,3321,813E,33086
腐,3322,8150,33104
腱,3323,8171,33137
腰,3324,8170,33136
腸,3325,8178,33144
腥,3326,8165,33125
腮,3327,816E,33134
腳,3328,8173,33139
腫,3329,816B,33131
腹,3330,8179,33145
腺,3331,817A,33146
腦,3332,8166,33126
膀,3333,8180,33152
膏,3334,818F,33167
膈,3335,8188,33160
膊,3336,818A,33162
腿,3337,817F,33151
膝,3338,819D,33181
膠,3339,81A0,33184
膛,3340,819B,33179
膜,3341,819C,33180
膚,3342,819A,33178
膳,3343,81B3,33203
膩,3344,81A9,33193
膨,3345,81A8,33192
臆,3346,81C6,33222
臃,3347,81C3,33219
膺,3348,81BA,33210
臂,3349,81C2,33218
臀,3350,81C0,33216
膿,3351,81BF,33215
膽,3352,81BD,33213
臉,3353,81C9,33225
膾,3354,81BE,33214
臍,3355,81CD,33229
臏,3356,81CF,33231
臘,3357,81D8,33240
臚,3358,81DA,33242
臟,3359,81DF,33247
臣,3360,81E3,33251
卧,3361,5367,21351
臧,3362,81E7,33255
臨,3363,81E8,33256
自,3364,81EA,33258
臭,3365,81ED,33261
至,3366,81F3,33267
致,3367,81F4,33268
臻,3368,81FB,33275
臼,3369,81FC,33276
臾,3370,81FE,33278
舀,3371,8200,33280
舂,3372,8202,33282
舅,3373,8205,33285
與,3374,8207,33287
興,3375,8208,33288
舉,3376,8209,33289
舊,3377,820A,33290
舌,3378,820C,33292
舍,3379,820D,33293
舐,3380,8210,33296
舒,3381,8212,33298
舔,3382,8214,33300
舛,3383,821B,33307
舜,3384,821C,33308
