han,name,hex,dec
泯,7232,6CEF,27887
笢,7233,7B22,31522
敏,7234,654F,25935
閔,7235,9594,38292
暋,7236,668B,26251
愍,7237,610D,24845
閩,7238,95A9,38313
𤛎,7239,246CE,149198
慜,7240,615C,24924
僶,7241,50F6,20726
憫,7242,61AB,25003
簢,7243,7C22,31778
蠠,7244,8820,34848
鰵,7245,9C35,39989
名,7246,540D,21517
明,7247,660E,26126
茗,7248,8317,33559
眀,7249,7700,30464
洺,7250,6D3A,27962
冥,7251,51A5,20901
眳,7252,7733,30515
𥹆,7253,25E46,155206
鄍,7254,910D,37133
溟,7255,6E9F,28319
嫇,7256,5AC7,23239
榠,7257,69A0,27040
暝,7258,669D,26269
鳴,7259,9CF4,40180
銘,7260,9298,37528
瞑,7261,7791,30609
螟,7262,879F,34719
覭,7263,89AD,35245
䳟,7264,4CDF,19679
酩,7265,9169,37225
命,7266,547D,21629
詺,7267,8A7A,35450
䒌,7268,448C,17548
𩸍,7269,29E0D,171533
謬,7270,8B2C,35628
摸,7271,6478,25720
𢂳,7272,220B3,139443
嫫,7273,5AEB,23275
摹,7274,6479,25721
模,7275,6A21,27169
膜,7276,819C,33180
麽,7277,9EBD,40637
摩,7278,6469,25705
橅,7279,6A45,27205
磨,7280,78E8,30952
糢,7281,7CE2,31970
謨,7282,8B28,35624
嬷,7283,5B37,23351
藦,7284,85E6,34278
饃,7285,9943,39235
𨟖,7286,287D6,165846
蘑,7287,8611,34321
嚩,7288,56A9,22185
譕,7289,8B55,35669
䯢,7290,4BE2,19426
魔,7291,9B54,39764
劘,7292,5298,21144
䊳,7293,42B3,17075
抹,7294,62B9,25273
懡,7295,61E1,25057
䩋,7296,4A4B,19019
末,7297,672B,26411
圽,7298,573D,22333
没,7299,6CA1,27809
𤤄,7300,24904,149764
茉,7301,8309,33545
歾,7302,6B7E,27518
殁,7303,6B81,27521
帓,7304,5E13,24083
帕,7305,5E15,24085
沫,7306,6CAB,27819
陌,7307,964C,38476
妺,7308,59BA,22970
枺,7309,67BA,26554
㹮,7310,3E6E,15982
莫,7311,83AB,33707
眜,7312,771C,30492
秣,7313,79E3,31203
袜,7314,889C,34972
眽,7315,773D,30525
蛨,7316,86E8,34536
嗼,7317,55FC,22012
貊,7318,8C8A,35978
䬴,7319,4B34,19252
獏,7320,734F,29519
漠,7321,6F20,28448
寞,7322,5BDE,23518
靺,7323,977A,38778
暯,7324,66AF,26287
瞙,7325,7799,30617
嘿,7326,563F,22079
墨,7327,58A8,22696
瘼,7328,763C,30268
𩿣,7329,29FE3,172003
𩢷,7330,298B7,170167
默,7331,9ED8,40664
縸,7332,7E38,32312
藐,7333,85D0,34256
貘,7334,8C98,35992
瀎,7335,700E,28686
蟔,7336,87D4,34772
鏌,7337,93CC,37836
驀,7338,9A40,39488
䳮,7339,4CEE,19694
礳,7340,7933,31027
䘃,7341,4603,17923
纆,7342,7E86,32390
耱,7343,8031,32817
䃺,7344,40FA,16634
牟,7345,725F,29279
侔,7346,4F94,20372
恈,7347,6048,24648
桙,7348,6859,26713
眸,7349,7738,30520
堥,7350,5825,22565
鉾,7351,927E,37502
謀,7352,8B00,35584
麰,7353,9EB0,40624
鴾,7354,9D3E,40254
鍪,7355,936A,37738
繆,7356,7E46,32326
𪍓,7357,2A353,172883
某,7358,67D0,26576
𢜯,7359,2272F,141103
氁,7360,6C01,27649
𨡭,7361,2886D,165997
𨢢,7362,288A2,166050
母,7363,6BCD,27597
牡,7364,7261,29281
坶,7365,5776,22390
拇,7366,62C7,25287
姆,7367,59C6,22982
姥,7368,59E5,23013
畝,7369,755D,30045
娒,7370,5A12,23058
鉧,7371,9267,37479
踇,7372,8E07,36359
䥈,7373,4948,18760
木,7374,6728,26408
目,7375,76EE,30446
沐,7376,6C90,27792
苜,7377,82DC,33500
牧,7378,7267,29287
蚞,7379,869E,34462
毣,7380,6BE3,27619
𦱒,7381,26C52,158802
募,7382,52DF,21215
墓,7383,5893,22675
幕,7384,5E55,24149
睦,7385,7766,30566
楘,7386,6958,26968
慕,7387,6155,24917
暮,7388,66AE,26286
霂,7389,9702,38658
艒,7390,8252,33362
穆,7391,7A46,31302
鞪,7392,97AA,38826
㕶,7393,3576,13686
拏,7394,62CF,25295
拿,7395,62FF,25343
挐,7396,6310,25360
𧘽,7397,2763D,161341
肭,7398,80AD,32941
衲,7399,8872,34930
娜,7400,5A1C,23068
納,7401,7D0D,32013
捺,7402,637A,25466
軜,7403,8EDC,36572
豽,7404,8C7D,35965
貀,7405,8C80,35968
蒳,7406,84B3,33971
魶,7407,9B76,39798
𩹾,7408,29E7E,171646
䍲,7409,4372,17266
孻,7410,5B7B,23419
乃,7411,4E43,20035
奶,7412,5976,22902
迺,7413,8FFA,36858
嬭,7414,5B2D,23341
奈,7415,5948,22856
柰,7416,67F0,26608
耐,7417,8010,32784
㮈,7418,3B88,15240
㮏,7419,3B8F,15247
鼐,7420,9F10,40720
褦,7421,8926,35110
螚,7422,879A,34714
囡,7423,56E1,22241
男,7424,7537,30007
南,7425,5357,21335
柟,7426,67DF,26591
䛁,7427,46C1,18113
喃,7428,5583,21891
楠,7429,6960,26976
諵,7430,8AF5,35573
難,7431,96E3,38627
戁,7432,6201,25089
赧,7433,8D67,36199
𧹞,7434,27E5E,163422
湳,7435,6E73,28275
腩,7436,8169,33129
蝻,7437,877B,34683
妠,7438,59A0,22944
𦗳,7439,265F3,157171
囊,7440,56CA,22218
饢,7441,9962,39266
曩,7442,66E9,26345
攮,7443,652E,25902
灢,7444,7062,28770
呶,7445,5476,21622
怓,7446,6013,24595
峱,7447,5CF1,23793
硇,7448,7847,30791
猱,7449,7331,29489
詉,7450,8A49,35401
撓,7451,6493,25747
橈,7452,6A48,27208
憹,7453,61B9,25017
蟯,7454,87EF,34799
譊,7455,8B4A,35658
鐃,7456,9403,37891
𠜶,7457,20736,132918
堖,7458,5816,22550
惱,7459,60F1,24817
瑙,7460,7459,29785
𨱵,7461,28C75,167029
腦,7462,8166,33126
淖,7463,6DD6,28118
鬧,7464,9B27,39719
臑,7465,81D1,33233
疒,7466,7592,30098
抐,7467,6290,25232
呐,7468,5450,21584
眲,7469,7732,30514
訥,7470,8A25,35365
浽,7471,6D7D,28029
腇,7472,8147,33095
𩛞,7473,296DE,169694
餒,7474,9912,39186
餧,7475,9927,39207
内,7476,5185,20869
媆,7477,5A86,23174
腝,7478,815D,33117
嫩,7479,5AE9,23273
能,7480,80FD,33021
妮,7481,59AE,22958
尼,7482,5C3C,23612
呢,7483,5462,21602
泥,7484,6CE5,27877
怩,7485,6029,24617
郳,7486,90F3,37107
倪,7487,502A,20522
猊,7488,730A,29450
埿,7489,57FF,22527
婗,7490,5A57,23127
蛪,7491,86EA,34538
跜,7492,8DDC,36316
䝚,7493,475A,18266
䛏,7494,46CF,18127
䘽,7495,463D,17981
蜺,7496,873A,34618
輗,7497,8F17,36631
霓,7498,9713,38675
鯢,7499,9BE2,39906
麑,7500,9E91,40593
齯,7501,9F6F,40815
臡,7502,81E1,33249
你,7503,4F60,20320
伲,7504,4F32,20274
坭,7505,576D,22381
抳,7506,62B3,25267
苨,7507,82E8,33512
狔,7508,72D4,29396
柅,7509,67C5,26565
掜,7510,639C,25500
旎,7511,65CE,26062
晲,7512,6672,26226
儞,7513,511E,20766
儗,7514,5117,20759
擬,7515,64EC,25836
薿,7516,85BF,34239
禰,7517,79B0,31152
聻,7518,807B,32891
𩰞,7519,29C1E,171038
氼,7520,6C3C,27708
㲻,7521,3CBB,15547
昵,7522,6635,26165
胒,7523,80D2,32978
𨒫,7524,284AB,165035
逆,7525,9006,36870
匿,7526,533F,21311
𨺙,7527,28E99,167577
堄,7528,5804,22532
惄,7529,60C4,24772
睨,7530,7768,30568
溺,7531,6EBA,28346
愵,7532,6135,24885
孴,7533,5B74,23412
嫟,7534,5ADF,23263
𣘗,7535,23617,144919
暱,7536,66B1,26289
䵑,7537,4D51,19793
誽,7538,8ABD,35517
縌,7539,7E0C,32268
膩,7540,81A9,33193
㵫,7541,3D6B,15723
𨽦,7542,28F66,167782
拈,7543,62C8,25288
蔫,7544,852B,34091
年,7545,5E74,24180
粘,7546,7C98,31896
䴴,7547,4D34,19764
鮎,7548,9B8E,39822
黏,7549,9ECF,40655
鯰,7550,9BF0,39920
涊,7551,6D8A,28042
跈,7552,8DC8,36296
輦,7553,8F26,36646
撚,7554,649A,25754
碾,7555,78BE,30910
蹍,7556,8E4D,36429
攆,7557,6506,25862
𪑮,7558,2A46E,173166
廿,7559,5EFF,24319
念,7560,5FF5,24565
𥮘,7561,25B98,154520
艌,7562,824C,33356
娘,7563,5A18,23064
孃,7564,5B43,23363
釀,7565,91C0,37312
䖆,7566,4586,17798
鳥,7567,9CE5,40165
䦊,7568,498A,18826
裊,7569,88CA,35018
嫋,7570,5ACB,23243
蔦,7571,8526,34086
樢,7572,6A22,27170
褭,7573,892D,35117
嬝,7574,5B1D,23325
嬲,7575,5B32,23346
尿,7576,5C3F,23615
捏,7577,634F,25423
捻,7578,637B,25467
苶,7579,82F6,33526
㘝,7580,361D,13853
㘨,7581,3628,13864
㚔,7582,3694,13972
陧,7583,9667,38503
臬,7584,81EC,33260
痆,7585,75C6,30150
涅,7586,6D85,28037
𡸣,7587,21E23,138787
䇣,7588,41E3,16867
棿,7589,68FF,26879
喦,7590,55A6,21926
敜,7591,655C,25948
嵲,7592,5D72,23922
踂,7593,8E02,36354
槷,7594,69F7,27127
摰,7595,6470,25712
篞,7596,7BDE,31710
臲,7597,81F2,33266
錜,7598,931C,37660
䭃,7599,4B43,19267
聶,7600,8076,32886
闑,7601,95D1,38353
鎳,7602,93B3,37811
孽,7603,5B7D,23421
㜸,7604,3738,14136
䌜,7605,431C,17180
蘖,7606,8616,34326
齧,7607,9F67,40807
囁,7608,56C1,22209
糵,7609,7CF5,31989
𦣀,7610,268C0,157888
蠥,7611,8825,34853
囓,7612,56D3,22227
𡿖,7613,21FD6,139222
䌰,7614,4330,17200
躡,7615,8EA1,36513
讘,7616,8B98,35736
鑷,7617,9477,38007
顳,7618,9873,39027
䡾,7619,487E,18558
䯀,7620,4BC0,19392
钀,7621,9480,38016
您,7622,60A8,24744
寧,7623,5BE7,23527
儜,7624,511C,20764
凝,7625,51DD,20957
擰,7626,64F0,25840
薴,7627,85B4,34228
嚀,7628,5680,22144
獰,7629,7370,29552
檸,7630,6AB8,27320
㲰,7631,3CB0,15536
聹,7632,8079,32889
𧭈,7633,27B48,162632
鬡,7634,9B21,39713
鸋,7635,9E0B,40459
䗿,7636,45FF,17919
𩕳,7637,29573,169331
佞,7638,4F5E,20318
甯,7639,752F,29999
䔭,7640,452D,17709
濘,7641,6FD8,28632
妞,7642,599E,22942
牛,7643,725B,29275
𩵠,7644,29D60,171360
扭,7645,626D,25197
狃,7646,72C3,29379
忸,7647,5FF8,24568
杻,7648,677B,26491
䏔,7649,43D4,17364
莥,7650,83A5,33701
紐,7651,7D10,32016
鈕,7652,9215,37397
農,7653,8FB2,36786
儂,7654,5102,20738
噥,7655,5665,22117
㺜,7656,3E9C,16028
濃,7657,6FC3,28611
膿,7658,81BF,33215
禯,7659,79AF,31151
穠,7660,7A60,31328
襛,7661,895B,35163
醲,7662,91B2,37298
繷,7663,7E77,32375
弄,7664,5F04,24324
齈,7665,9F48,40776
㝹,7666,3779,14201
譨,7667,8B68,35688
羺,7668,7FBA,32698
䨲,7669,4A32,18994
耨,7670,8028,32808
獳,7671,7373,29555
檽,7672,6ABD,27325
譳,7673,8B73,35699
奴,7674,5974,22900
孥,7675,5B65,23397
笯,7676,7B2F,31535
駑,7677,99D1,39377
努,7678,52AA,21162
弩,7679,5F29,24361
砮,7680,782E,30766
怒,7681,6012,24594
傉,7682,5089,20617
女,7683,5973,22899
籹,7684,7C79,31865
沑,7685,6C91,27793
恧,7686,6067,24679
衄,7687,8844,34884
朒,7688,6712,26386
𦓖,7689,264D6,156886
渜,7690,6E1C,28188
暖,7691,6696,26262
𪋯,7692,2A2EF,172783
虐,7693,8650,34384
瘧,7694,7627,30247
黁,7695,9EC1,40641
那,7696,90A3,37027
挪,7697,632A,25386
哪,7698,54EA,21738
㔮,7699,352E,13614
儺,7700,513A,20794
𡛣,7701,216E3,136931
掿,7702,63BF,25535
搦,7703,6426,25638
榒,7704,6992,27026
𦂍,7705,2608D,155789
諾,7706,8AFE,35582
懦,7707,61E6,25062
懧,7708,61E7,25063
糯,7709,7CEF,31983
塸,7710,5878,22648
蓲,7711,84F2,34034
嘔,7712,5614,22036
甌,7713,750C,29964
𢿛,7714,22FDB,143323
毆,7715,6BC6,27590
膒,7716,8192,33170
熰,7717,71B0,29104
櫙,7718,6AD9,27353
謳,7719,8B33,35635
鏂,7720,93C2,37826
鷗,7721,9DD7,40407
齵,7722,9F75,40821
𠙶,7723,20676,132726
偶,7724,5076,20598
腢,7725,8162,33122
耦,7726,8026,32806
歐,7727,6B50,27472
藕,7728,85D5,34261
漚,7729,6F1A,28442
慪,7730,616A,24938
𤽉,7731,24F49,151369
葩,7732,8469,33897
杷,7733,6777,26487
爬,7734,722C,29228
琶,7735,7436,29750
掱,7736,63B1,25521
筢,7737,7B62,31586
潖,7738,6F56,28502
帊,7739,5E0A,24074
怕,7740,6015,24597
袙,7741,8899,34969
拍,7742,62CD,25293
俳,7743,4FF3,20467
排,7744,6392,25490
徘,7745,5F98,24472
牌,7746,724C,29260
𥱼,7747,25C7C,154748
簰,7748,7C30,31792
犤,7749,72A4,29348
派,7750,6D3E,27966
湃,7751,6E43,28227
扳,7752,6273,25203
拌,7753,62CC,25292
潘,7754,6F58,28504
㽃,7755,3F43,16195
攀,7756,6500,25856
柈,7757,67C8,26568
般,7758,822C,33324
跘,7759,8DD8,36312
媻,7760,5ABB,23227
槃,7761,69C3,27075
磐,7762,78D0,30928
盤,7763,76E4,30436
縏,7764,7E0F,32271
𨃟,7765,280DF,164063
𨃞,7766,280DE,164062
蹣,7767,8E63,36451
蟠,7768,87E0,34784
鎜,7769,939C,37788
鞶,7770,97B6,38838
闆,7771,95C6,38342
判,7772,5224,21028
沜,7773,6C9C,27804
泮,7774,6CEE,27886
盼,7775,76FC,30460
牉,7776,7249,29257
胖,7777,80D6,32982
叛,7778,53DB,21467
畔,7779,7554,30036
頖,7780,9816,38934
鋬,7781,92EC,37612
襻,7782,897B,35195
胮,7783,80EE,33006
䏺,7784,43FA,17402
雱,7785,96F1,38641
滂,7786,6EC2,28354
磅,7787,78C5,30917
𩐨,7788,29428,169000
鎊,7789,938A,37770
逄,7790,9004,36868
旁,7791,65C1,26049
趽,7792,8DBD,36285
傍,7793,508D,20621
膀,7794,8180,33152
𩃎,7795,290CE,168142
䅭,7796,416D,16749
螃,7797,8783,34691
龐,7798,9F90,40848
抛,7799,629B,25243
泡,7800,6CE1,27873
脬,7801,812C,33068
㯱,7802,3BF1,15345
藨,7803,85E8,34280
刨,7804,5228,21032
咆,7805,5486,21638
狍,7806,72CD,29389
庖,7807,5E96,24214
炮,7808,70AE,28846
瓟,7809,74DF,29919
袍,7810,888D,34957
匏,7811,530F,21263
跑,7812,8DD1,36305
鞄,7813,9784,38788
麃,7814,9E83,40579
麅,7815,9E85,40581
奅,7816,5945,22853
砲,7817,7832,30770
疱,7818,75B1,30129
皰,7819,76B0,30384
𣶐,7820,23D90,146832
䶌,7821,4D8C,19852
礮,7822,792E,31022
呸,7823,5478,21624
胚,7824,80DA,32986
衃,7825,8843,34883
㾦,7826,3FA6,16294
醅,7827,9185,37253
阫,7828,962B,38443
陪,7829,966A,38506
培,7830,57F9,22521
毰,7831,6BF0,27632
裴,7832,88F4,35060
𨛬,7833,286EC,165612
賠,7834,8CE0,36064
𨙶,7835,28676,165494
沛,7836,6C9B,27803
㤄,7837,3904,14596
佩,7838,4F69,20329
配,7839,914D,37197
旆,7840,65C6,26054
浿,7841,6D7F,28031
霈,7842,9708,38664
轡,7843,8F61,36705
噴,7844,5674,22132
盆,7845,76C6,30406
葐,7846,8450,33872
湓,7847,6E53,28243
匉,7848,5309,21257
抨,7849,62A8,25256
泙,7850,6CD9,27865
怦,7851,6026,24614
恲,7852,6072,24690
砰,7853,7830,30768
烹,7854,70F9,28921
軯,7855,8EEF,36591
硼,7856,787C,30844
閛,7857,959B,38299
漰,7858,6F30,28464
駍,7859,99CD,39373
磞,7860,78DE,30942
芃,7861,8283,33411
朋,7862,670B,26379
倗,7863,5017,20503
弸,7864,5F38,24376
彭,7865,5F6D,24429
棚,7866,68DA,26842
搒,7867,6412,25618
蓬,7868,84EC,34028
傰,7869,50B0,20656
輣,7870,8F23,36643
澎,7871,6F8E,28558
篷,7872,7BF7,31735
篣,7873,7BE3,31715
膨,7874,81A8,33192
韸,7875,97F8,38904
髼,7876,9AFC,39676
鬅,7877,9B05,39685
䰃,7878,4C03,19459
蟚,7879,87DA,34778
蟛,7880,87DB,34779
鵬,7881,9D6C,40300
鬔,7882,9B14,39700
騯,7883,9A2F,39471
捧,7884,6367,25447
皏,7885,768F,30351
剻,7886,527B,21115
䣙,7887,48D9,18649
碰,7888,78B0,30896
𩸀,7889,29E00,171520
丕,7890,4E15,19989
批,7891,6279,25209
邳,7892,90B3,37043
伾,7893,4F3E,20286
坯,7894,576F,22383
披,7895,62AB,25259
苤,7896,82E4,33508
帔,7897,5E14,24084
狉,7898,72C9,29385
𤿐,7899,24FD0,151504
砒,7900,7812,30738
𣬼,7901,23B3C,146236
秠,7902,79E0,31200
𠜱,7903,20731,132913
悂,7904,6082,24706
翍,7905,7FCD,32717
鈚,7906,921A,37402
鉟,7907,925F,37471
鈹,7908,9239,37433
銔,7909,9294,37524
䤨,7910,4928,18728
髬,7911,9AEC,39660
駓,7912,99D3,39379
劈,7913,5288,21128
錍,7914,930D,37645
魾,7915,9B7E,39806
鮍,7916,9B8D,39821
𩣚,7917,298DA,170202
礕,7918,7915,30997
霹,7919,9739,38713
𪄆,7920,2A106,172294
皮,7921,76AE,30382
阰,7922,9630,38448
芘,7923,8298,33432
㓟,7924,34DF,13535
枇,7925,6787,26503
岯,7926,5CAF,23727
狓,7927,72D3,29395
毗,7928,6BD7,27607
蚍,7929,868D,34445
笓,7930,7B13,31507
郫,7931,90EB,37099
疲,7932,75B2,30130
陴,7933,9674,38516
紕,7934,7D15,32021
埤,7935,57E4,22500
啤,7936,5564,21860
崥,7937,5D25,23845
𦨭,7938,26A2D,158253
琵,7939,7435,29749
椑,7940,6911,26897
脾,7941,813E,33086
痺,7942,75FA,30202
㮰,7943,3BB0,15280
蜱,7944,8731,34609
魮,7945,9B6E,39790
䲹,7946,4CB9,19641
篺,7947,7BFA,31738
貔,7948,8C94,35988
鵧,7949,9D67,40295
羆,7950,7F86,32646
鼙,7951,9F19,40729
蠯,7952,882F,34863
匹,7953,5339,21305
庀,7954,5E80,24192
圮,7955,572E,22318
仳,7956,4EF3,20211
痞,7957,75DE,30174
鴄,7958,9D04,40196
擗,7959,64D7,25815
䫌,7960,4ACC,19148
癖,7961,7656,30294
嚭,7962,56AD,22189
屁,7963,5C41,23617
萆,7964,8406,33798
淠,7965,6DE0,28128
揊,7966,63CA,25546
睥,7967,7765,30565
辟,7968,8F9F,36767
媲,7969,5AB2,23218
㨽,7970,3A3D,14909
潎,7971,6F4E,28494
䡟,7972,485F,18527
僻,7973,50FB,20731
澼,7974,6FBC,28604
嚊,7975,568A,22154
濞,7976,6FDE,28638
甓,7977,7513,29971
䊧,7978,42A7,17063
䡶,7979,4876,18550
譬,7980,8B6C,35692
闢,7981,95E2,38370
鷿,7982,9DFF,40447
偏,7983,504F,20559
媥,7984,5AA5,23205
犏,7985,728F,29327
篇,7986,7BC7,31687
翩,7987,7FE9,32745
鶣,7988,9DA3,40355
胼,7989,80FC,33020
㛹,7990,36F9,14073
楩,7991,6969,26985
楄,7992,6944,26948
㼐,7993,3F10,16144
𧍲,7994,27372,160626
骿,7995,9ABF,39615
緶,7996,7DF6,32246
駢,7997,99E2,39394
蹁,7998,8E41,36417
諞,7999,8ADE,35550
𪘀,8000,2A600,173568
片,8001,7247,29255
騙,8002,9A19,39449
票,8003,7968,31080
剽,8004,527D,21117
彯,8005,5F6F,24431
嘌,8006,560C,22028
漂,8007,6F02,28418
慓,8008,6153,24915
翲,8009,7FF2,32754
螵,8010,87B5,34741
飄,8011,98C4,39108
嫖,8012,5AD6,23254
瓢,8013,74E2,29922
薸,8014,85B8,34232
殍,8015,6B8D,27533
膘,8016,8198,33176
瞟,8017,779F,30623
篻,8018,7BFB,31739
縹,8019,7E39,32313
醥,8020,91A5,37285
顠,8021,9860,39008
皫,8022,76AB,30379
僄,8023,50C4,20676
瞥,8024,77A5,30629
撇,8025,6487,25735
䥕,8026,4955,18773
嫳,8027,5AF3,23283
𤮕,8028,24B95,150421
拼,8029,62FC,25340
砏,8030,780F,30735
姘,8031,59D8,23000
驞,8032,9A5E,39518
玭,8033,73AD,29613
貧,8034,8CA7,36007
頻,8035,983B,38971
嬪,8036,5B2A,23338
𠐺,8037,2043A,132154
蘋,8038,860B,34315
矉,8039,77C9,30665
顰,8040,9870,39024
品,8041,54C1,21697
牝,8042,725D,29277
聘,8043,8058,32856
俜,8044,4FDC,20444
砯,8045,782F,30767
娉,8046,5A09,23049
竮,8047,7AEE,31470
頩,8048,9829,38953
平,8049,5E73,24179
坪,8050,576A,22378
苹,8051,82F9,33529
郱,8052,90F1,37105
荓,8053,8353,33619
枰,8054,67B0,26544
帡,8055,5E21,24097
洴,8056,6D34,27956
屏,8057,5C4F,23631
㻂,8058,3EC2,16066
瓶,8059,74F6,29942
萍,8060,840D,33805
蚲,8061,86B2,34482
淜,8062,6DDC,28124
蓱,8063,84F1,34033
蛢,8064,86E2,34530
評,8065,8A55,35413
馮,8066,99AE,39342
軿,8067,8EFF,36607
鮃,8068,9B83,39811
㵗,8069,3D57,15703
憑,8070,6191,24977
坡,8071,5761,22369
岥,8072,5CA5,23717
頗,8073,9817,38935
潑,8074,6F51,28497
醱,8075,91B1,37297
鏺,8076,93FA,37882
婆,8077,5A46,23110
搫,8078,642B,25643
鄱,8079,9131,37169
謈,8080,8B08,35592
皤,8081,76A4,30372
叵,8082,53F5,21493
尀,8083,5C00,23552
駊,8084,99CA,39370
朴,8085,6734,26420
迫,8086,8FEB,36843
狛,8087,72DB,29403
珀,8088,73C0,29632
昢,8089,6622,26146
破,8090,7834,30772
哱,8091,54F1,21745
烞,8092,70DE,28894
粕,8093,7C95,31893
䞟,8094,479F,18335
奤,8095,5964,22884
蒪,8096,84AA,33962
猼,8097,733C,29500
魄,8098,9B44,39748
膊,8099,818A,33162
𢶉,8100,22D89,142729
𩔈,8101,29508,169224
剖,8102,5256,21078
抔,8103,6294,25236
垺,8104,57BA,22458
捊,8105,634A,25418
掊,8106,638A,25482
裒,8107,88D2,35026
錇,8108,9307,37639
㩠,8109,3A60,14944
攴,8110,6534,25908
仆,8111,4EC6,20166
扑,8112,6251,25169
痡,8113,75E1,30177
𨁏,8114,2804F,163919
撲,8115,64B2,25778
舖,8116,8216,33302
鋪,8117,92EA,37610
鯆,8118,9BC6,39878
䲕,8119,4C95,19605
匍,8120,530D,21261
葡,8121,8461,33889
蒱,8122,84B1,33969
蒲,8123,84B2,33970
酺,8124,917A,37242
僕,8125,50D5,20693
墣,8126,58A3,22691
璞,8127,749E,29854
濮,8128,6FEE,28654
襆,8129,8946,35142
鏷,8130,93F7,37879
纀,8131,7E80,32384
埔,8132,57D4,22484
莆,8133,8386,33670
圃,8134,5703,22275
浦,8135,6D66,28006
普,8136,666E,26222
溥,8137,6EA5,28325
𠽾,8138,20F7E,135038
樸,8139,6A38,27192
氆,8140,6C06,27654
蹼,8141,8E7C,36476
譜,8142,8B5C,35676
曝,8143,66DD,26333
七,8144,4E03,19971
妻,8145,59BB,22971
柒,8146,67D2,26578
栖,8147,6816,26646
郪,8148,90EA,37098
倛,8149,501B,20507
㩻,8150,3A7B,14971
凄,8151,51C4,20932
萋,8152,840B,33803
桼,8153,687C,26748
戚,8154,621A,25114
淒,8155,6DD2,28114
悽,8156,60BD,24765
娸,8157,5A38,23096
期,8158,671F,26399
欺,8159,6B3A,27450
欹,8160,6B39,27449
㱦,8161,3C66,15462
喰,8162,55B0,21936
䣛,8163,48DB,18651
傶,8164,50B6,20662
榿,8165,69BF,27071
僛,8166,50DB,20699
漆,8167,6F06,28422
慽,8168,617D,24957
緀,8169,7DC0,32192
㯃,8170,3BC3,15299
慼,8171,617C,24956
𥉐,8172,25250,152144
踦,8173,8E26,36390
諆,8174,8AC6,35526
緝,8175,7DDD,32221
霋,8176,970B,38667
諿,8177,8AFF,35583
䫏,8178,4ACF,19151
䗩,8179,45E9,17897
魌,8180,9B4C,39756
𧒕,8181,27495,160917
鏚,8182,93DA,37850
亓,8183,4E93,20115
𨸔,8184,28E14,167444
𨙸,8185,28678,165496
祁,8186,7941,31041
圻,8187,573B,22331
芪,8188,82AA,33450
岐,8189,5C90,23696
忯,8190,5FEF,24559
其,8191,5176,20854
奇,8192,5947,22855
歧,8193,6B67,27495
肵,8194,80B5,32949
祈,8195,7948,31048
祇,8196,7947,31047
𠁭,8197,2006D,131181
疧,8198,75A7,30119
耆,8199,8006,32774
蚑,8200,8691,34449
蚚,8201,869A,34458
旂,8202,65C2,26050
埼,8203,57FC,22524
萁,8204,8401,33793
軝,8205,8EDD,36573
畦,8206,7566,30054
跂,8207,8DC2,36290
崎,8208,5D0E,23822
淇,8209,6DC7,28103
琪,8210,742A,29738
琦,8211,7426,29734
棋,8212,68CB,26827
祺,8213,797A,31098
隑,8214,9691,38545
碕,8215,7895,30869
鬿,8216,9B3F,39743
頎,8217,980E,38926
𤷍,8218,24DCD,150989
愭,8219,612D,24877
綦,8220,7DA6,32166
蜞,8221,871E,34590
䅩,8222,4169,16745
齊,8223,9F4A,40778
旗,8224,65D7,26071
璂,8225,7482,29826
錡,8226,9321,37665
藄,8227,85C4,34244
鮨,8228,9BA8,39848
濝,8229,6FDD,28637
懠,8230,61E0,25056
騏,8231,9A0F,39439
騎,8232,9A0E,39438
臍,8233,81CD,33229
蘄,8234,8604,34308
鵸,8235,9D78,40312
鶀,8236,9D80,40320
鯕,8237,9BD5,39893
麒,8238,9E92,40594
𩴆,8239,29D06,171270
鬐,8240,9B10,39696
蠐,8241,8810,34832
騹,8242,9A39,39481
鰭,8243,9C2D,39981
𧰙,8244,27C19,162841
玂,8245,7382,29570
麡,8246,9EA1,40609
乞,8247,4E5E,20062
𨙬,8248,2866C,165484
芑,8249,8291,33425
屺,8250,5C7A,23674
企,8251,4F01,20225
玘,8252,7398,29592
杞,8253,675E,26462
呇,8254,5447,21575
起,8255,8D77,36215
豈,8256,8C48,35912
啓,8257,5553,21843
婍,8258,5A4D,23117
敧,8259,6567,25959
棨,8260,68E8,26856
䏿,8261,43FF,17407
䡔,8262,4854,18516
綮,8263,7DAE,32174
綺,8264,7DBA,32186
𩠜,8265,2981C,170012
气,8266,6C14,27668
迄,8267,8FC4,36804
汔,8268,6C54,27732
忔,8269,5FD4,24532
芞,8270,829E,33438
弃,8271,5F03,24323
汽,8272,6C7D,27773
炁,8273,7081,28801
𨒅,8274,28485,164997
泣,8275,6CE3,27875
契,8276,5951,22865
砌,8277,780C,30732
咠,8278,54A0,21664
氣,8279,6C23,27683
訖,8280,8A16,35350
唭,8281,552D,21805
葺,8282,847A,33914
棄,8283,68C4,26820
湇,8284,6E47,28231
𢜱,8285,22731,141105
愒,8286,6112,24850
䁈,8287,4048,16456
摖,8288,6456,25686
碶,8289,78B6,30902
甈,8290,7508,29960
槭,8291,69ED,27117
𨵆,8292,28D46,167238
磧,8293,78E7,30951
磩,8294,78E9,30953
磜,8295,78DC,30940
𥉻,8296,2527B,152187
器,8297,5668,22120
