han,hex,dec
涝,6D9D,28061
烙,70D9,28889
酪,916A,37226
垒,5792,22418
磊,78CA,30922
肋,808B,32907
擂,64C2,25794
棱,68F1,26865
狸,72F8,29432
漓,6F13,28435
篱,7BF1,31729
吏,540F,21519
沥,6CA5,27813
俐,4FD0,20432
荔,8354,33620
栗,6817,26647
砾,783E,30782
痢,75E2,30178
雳,96F3,38643
镰,9570,38256
敛,655B,25947
粱,7CB1,31921
谅,8C05,35845
晾,667E,26238
寥,5BE5,23525
嘹,5639,22073
撩,64A9,25769
缭,7F2D,32557
瞭,77AD,30637
咧,54A7,21671
琳,7433,29747
鳞,9CDE,40158
凛,51DB,20955
吝,541D,21533
赁,8D41,36161
躏,8E8F,36495
拎,62CE,25294
伶,4F36,20278
聆,8046,32838
菱,83F1,33777
浏,6D4F,27983
琉,7409,29705
馏,998F,39311
榴,69B4,27060
咙,5499,21657
胧,80E7,32999
聋,804B,32843
窿,7ABF,31423
娄,5A04,23044
搂,6402,25602
篓,7BD3,31699
陋,964B,38475
庐,5E90,24208
颅,9885,39045
卤,5364,21348
虏,864F,34383
赂,8D42,36162
禄,7984,31108
吕,5415,21525
侣,4FA3,20387
屡,5C61,23649
缕,7F15,32533
峦,5CE6,23782
抡,62A1,25249
仑,4ED1,20177
沦,6CA6,27814
啰,5570,21872
锣,9523,38179
箩,7BA9,31657
骡,9AA1,39585
蟆,87C6,34758
馒,9992,39314
瞒,7792,30610
蔓,8513,34067
莽,83BD,33725
锚,951A,38170
卯,536F,21359
昧,6627,26151
媚,5A9A,23194
魅,9B45,39749
氓,6C13,27667
朦,6726,26406
檬,6AAC,27308
锰,9530,38192
咪,54AA,21674
靡,9761,38753
眯,772F,30511
觅,89C5,35269
缅,7F05,32517
瞄,7784,30596
渺,6E3A,28218
藐,85D0,34256
蔑,8511,34065
皿,76BF,30399
闽,95FD,38397
悯,60AF,24751
冥,51A5,20901
铭,94ED,38125
谬,8C2C,35884
馍,998D,39309
摹,6479,25721
茉,8309,33545
寞,5BDE,23518
沐,6C90,27792
募,52DF,21215
睦,7766,30566
暮,66AE,26286
捺,637A,25466
挠,6320,25376
瑙,7459,29785
呐,5450,21584
馁,9981,39297
妮,59AE,22958
匿,533F,21311
溺,6EBA,28346
腻,817B,33147
捻,637B,25467
撵,64B5,25781
碾,78BE,30910
聂,8042,32834
孽,5B7D,23421
拧,62E7,25319
狞,72DE,29406
柠,67E0,26592
泞,6CDE,27870
钮,94AE,38062
脓,8113,33043
疟,759F,30111
虐,8650,34384
懦,61E6,25062
糯,7CEF,31983
殴,6BB4,27572
鸥,9E25,40485
呕,5455,21589
藕,85D5,34261
趴,8DB4,36276
啪,556A,21866
耙,8019,32793
徘,5F98,24472
湃,6E43,28227
潘,6F58,28504
畔,7554,30036
乓,4E53,20051
螃,8783,34691
刨,5228,21032
袍,888D,34957
沛,6C9B,27803
砰,7830,30768
烹,70F9,28921
彭,5F6D,24429
澎,6F8E,28558
篷,7BF7,31735
坯,576F,22383
劈,5288,21128
霹,9739,38713
啤,5564,21860
僻,50FB,20731
翩,7FE9,32745
撇,6487,25735
聘,8058,32856
乒,4E52,20050
坪,576A,22378
魄,9B44,39748
仆,4EC6,20166
菩,83E9,33769
圃,5703,22275
瀑,7011,28689
曝,66DD,26333
柒,67D2,26578
凄,51C4,20932
祈,7948,31048
脐,8110,33040
崎,5D0E,23822
鳍,9CCD,40141
乞,4E5E,20062
迄,8FC4,36804
泣,6CE3,27875
掐,6390,25488
洽,6D3D,27965
钳,94B3,38067
乾,4E7E,20094
黔,9ED4,40660
谴,8C34,35892
嵌,5D4C,23884
歉,6B49,27465
呛,545B,21595
跷,8DF7,36343
锹,9539,38201
侨,4FA8,20392
憔,6194,24980
俏,4FCF,20431
峭,5CED,23789
窍,7A8D,31373
翘,7FD8,32728
撬,64AC,25772
怯,602F,24623
钦,94A6,38054
芹,82B9,33465
擒,64D2,25810
寝,5BDD,23517
沁,6C81,27777
卿,537F,21375
蜻,873B,34619
擎,64CE,25806
琼,743C,29756
囚,56DA,22234
岖,5C96,23702
渠,6E20,28192
痊,75CA,30154
瘸,7638,30264
冉,5189,20873
瓤,74E4,29924
壬,58EC,22764
刃,5203,20995
纫,7EAB,32427
韧,97E7,38887
戎,620E,25102
茸,8338,33592
蓉,84C9,33993
榕,6995,27029
冗,5197,20887
揉,63C9,25545
蹂,8E42,36418
蠕,8815,34837
汝,6C5D,27741
褥,8925,35109
蕊,854A,34122
闰,95F0,38384
腮,816E,33134
叁,53C1,21441
搔,6414,25620
骚,9A9A,39578
臊,81CA,33226
涩,6DA9,28073
瑟,745F,29791
鲨,9CA8,40104
煞,715E,29022
霎,970E,38670
筛,7B5B,31579
删,5220,21024
煽,717D,29053
擅,64C5,25797
赡,8D61,36193
裳,88F3,35059
晌,664C,26188
捎,634E,25422
勺,52FA,21242
奢,5962,22882
赦,8D66,36198
呻,547B,21627
绅,7EC5,32453
沈,6C88,27784
笙,7B19,31513
甥,7525,29989
矢,77E2,30690
屎,5C4E,23630
恃,6043,24643
拭,62ED,25325
柿,67FF,26623
嗜,55DC,21980
誓,8A93,35475
梳,68B3,26803
淑,6DD1,28113
赎,8D4E,36174
蜀,8700,34560
曙,66D9,26329
恕,6055,24661
庶,5EB6,24246
墅,5885,22661
漱,6F31,28465
蟀,87C0,34752
拴,62F4,25332
栓,6813,26643
涮,6DAE,28078
吮,542E,21550
烁,70C1,28865
硕,7855,30805
嗽,55FD,22013
嘶,5636,22070
巳,5DF3,24051
伺,4F3A,20282
祀,7940,31040
肆,8086,32902
讼,8BBC,35772
诵,8BF5,35829
酥,9165,37221
粟,7C9F,31903
溯,6EAF,28335
隋,968B,38539
祟,795F,31071
隧,96A7,38567
唆,5506,21766
梭,68AD,26797
嗦,55E6,21990
琐,7410,29712
蹋,8E4B,36427
苔,82D4,33492
汰,6C70,27760
瘫,762B,30251
痰,75F0,30192
谭,8C2D,35885
檀,6A80,27264
毯,6BEF,27631
棠,68E0,26848
膛,819B,33179
倘,5018,20504
淌,6DCC,28108
烫,70EB,28907
滔,6ED4,28372
誊,8A8A,35466
剔,5254,21076
屉,5C49,23625
剃,5243,21059
涕,6D95,28053
惕,60D5,24789
恬,606C,24684
舔,8214,33300
迢,8FE2,36834
帖,5E16,24086
彤,5F64,24420
瞳,77B3,30643
捅,6345,25413
凸,51F8,20984
秃,79C3,31171
颓,9893,39059
蜕,8715,34581
褪,892A,35114
屯,5C6F,23663
豚,8C5A,35930
臀,81C0,33216
驮,9A6E,39534
鸵,9E35,40501
椭,692D,26925
洼,6D3C,27964
袜,889C,34972
豌,8C4C,35916
宛,5B9B,23451
婉,5A49,23113
惋,60CB,24779
皖,7696,30358
腕,8155,33109
枉,6789,26505
妄,5984,22916
偎,504E,20558
薇,8587,34183
巍,5DCD,24013
帷,5E37,24119
苇,82C7,33479
畏,754F,30031
尉,5C09,23561
猬,732C,29484
蔚,851A,34074
瘟,761F,30239
紊,7D0A,32010
嗡,55E1,21985
涡,6DA1,28065
蜗,8717,34583
呜,545C,21596
巫,5DEB,24043
诬,8BEC,35820
芜,829C,33436
梧,68A7,26791
蜈,8708,34568
侮,4FAE,20398
捂,6342,25410
鹉,9E49,40521
勿,52FF,21247
戊,620A,25098
昔,6614,26132
犀,7280,29312
熄,7184,29060
蟋,87CB,34763
徙,5F99,24473
匣,5323,21283
侠,4FA0,20384
暇,6687,26247
馅,9985,39301
羡,7FA1,32673
镶,9576,38262
宵,5BB5,23477
潇,6F47,28487
箫,7BAB,31659
霄,9704,38660
嚣,56A3,22179
淆,6DC6,28102
肖,8096,32918
哮,54EE,21742
啸,5578,21880
蝎,874E,34638
邪,90AA,37034
挟,631F,25375
懈,61C8,25032
芯,82AF,33455
锌,950C,38156
薪,85AA,34218
馨,99A8,39336
衅,8845,34885
腥,8165,33125
汹,6C79,27769
锈,9508,38152
戌,620C,25100
墟,589F,22687
旭,65ED,26093
恤,6064,24676
酗,9157,37207
婿,5A7F,23167
絮,7D6E,32110
轩,8F69,36713
喧,55A7,21927
癣,7663,30307
炫,70AB,28843
绚,7EDA,32474
渲,6E32,28210
靴,9774,38772
薛,859B,34203
勋,52CB,21195
熏,718F,29071
旬,65EC,26092
驯,9A6F,39535
汛,6C5B,27739
逊,900A,36874
殉,6B89,27529
丫,4E2B,20011
押,62BC,25276
涯,6DAF,28079
衙,8859,34905
讶,8BB6,35766
焉,7109,28937
阎,960E,38414
蜒,8712,34578
檐,6A90,27280
砚,781A,30746
唁,5501,21761
谚,8C1A,35866
堰,5830,22576
殃,6B83,27523
秧,79E7,31207
鸯,9E2F,40495
漾,6F3E,28478
夭,592D,22829
吆,5406,21510
妖,5996,22934
尧,5C27,23591
肴,80B4,32948
姚,59DA,23002
窑,7A91,31377
谣,8C23,35875
舀,8200,33280
椰,6930,26928
腋,814B,33099
壹,58F9,22777
怡,6021,24609
贻,8D3B,36155
胰,80F0,33008
倚,501A,20506
屹,5C79,23673
邑,9091,37009
绎,7ECE,32462
姻,59FB,23035
茵,8335,33589
荫,836B,33643
殷,6BB7,27575
寅,5BC5,23493
淫,6DEB,28139
瘾,763E,30270
莺,83BA,33722
樱,6A31,27185
鹦,9E66,40550
荧,8367,33639
莹,83B9,33721
萤,8424,33828
颖,9896,39062
佣,4F63,20323
庸,5EB8,24248
咏,548F,21647
踊,8E0A,36362
酉,9149,37193
佑,4F51,20305
迂,8FC2,36802
淤,6DE4,28132
渝,6E1D,28189
隅,9685,38533
逾,903E,36926
榆,6986,27014
舆,8206,33286
屿,5C7F,23679
禹,79B9,31161
芋,828B,33419
冤,51A4,20900
鸳,9E33,40499
渊,6E0A,28170
猿,733F,29503
苑,82D1,33489
粤,7CA4,31908
耘,8018,32792
陨,9668,38504
酝,915D,37213
哉,54C9,21705
赃,8D43,36163
凿,51FF,20991
蚤,86A4,34468
澡,6FA1,28577
憎,618E,24974
咋,548B,21643
喳,55B3,21939
轧,8F67,36711
闸,95F8,38392
乍,4E4D,20045
诈,8BC8,35784
栅,6805,26629
榨,69A8,27048
斋,658B,25995
寨,5BE8,23528
毡,6BE1,27617
瞻,77BB,30651
斩,65A9,26025
盏,76CF,30415
崭,5D2D,23853
辗,8F97,36759
栈,6808,26632
绽,7EFD,32509
彰,5F70,24432
樟,6A1F,27167
杖,6756,26454
昭,662D,26157
沼,6CBC,27836
肇,8087,32903
辙,8F99,36761
蔗,8517,34071
贞,8D1E,36126
斟,659F,26015
疹,75B9,30137
怔,6014,24596
狰,72F0,29424
筝,7B5D,31581
拯,62EF,25327
吱,5431,21553
侄,4F84,20356
帜,5E1C,24092
挚,631A,25370
秩,79E9,31209
掷,63B7,25527
窒,7A92,31378
滞,6EDE,28382
稚,7A1A,31258
衷,8877,34935
粥,7CA5,31909
肘,8098,32920
帚,5E1A,24090
咒,5492,21650
昼,663C,26172
拄,62C4,25284
瞩,77A9,30633
蛀,86C0,34496
铸,94F8,38136
拽,62FD,25341
撰,64B0,25776
妆,5986,22918
幢,5E62,24162
椎,690E,26894
锥,9525,38181
坠,5760,22368
缀,7F00,32512
赘,8D58,36184
谆,8C06,35846
卓,5353,21331
拙,62D9,25305
灼,707C,28796
茁,8301,33537
浊,6D4A,27978
酌,914C,37196
啄,5544,21828
琢,7422,29730
咨,54A8,21672
姊,59CA,22986
揍,63CD,25549
卒,5352,21330
佐,4F50,20304
